node_id,is_fermion,is_boson,mean_phase,phase_spread,has_pi_winding,has_zero_winding,electron_score,photon_score
0,0,0,-0.09137768439006624,0.5796353913212647,0,0,-1.0550417599336952,-0.7631075232205712
1,1,0,0.0036187468783829293,0.5876944751764503,0,0,1.191264718801158,1.772776279447545
2,0,0,-0.004534692323433097,0.7175159069674295,0,0,-0.5047142697264193,-1.2893076910420427
3,0,1,0.07088703758167303,0.642855479222842,0,0,-1.0121314160102286,5.317907589640737
4,0,0,-0.008045939025785575,0.6098538462576482,0,0,-1.545988134709819,0.5779834272915462
5,0,1,0.02858213014126264,0.6525660890406326,0,0,-2.1253084728959593,2.834550048058256
6,0,0,-0.013664093574774897,0.5354706471020473,0,0,0.7764312051861926,-5.174423749404131
7,0,0,0.010875527437887585,0.5451812180691817,0,0,-1.2322934125327418,1.0871456371528605
8,0,0,0.002162314213246021,0.5983363015038577,0,0,0.5176136296179963,-2.9816773555065055
9,1,0,-0.014934513806193381,0.6945186656767348,0,0,2.3970666058001053,-3.424320157758215
10,1,0,0.12600862321712805,0.7296857964641659,0,0,1.6143777471550895,-2.4997648450740506
11,0,1,-0.03577019781603284,0.5853555309666278,0,0,-2.6011227513989654,4.043333312206624
12,0,0,-0.02273647502009502,0.5949300197592198,0,0,-0.01367355067288542,-1.8603139130698652
13,0,1,0.00030089646986923644,0.6784174950851938,0,0,-1.4682646667694261,3.94244873470258
14,1,0,0.02153036718740922,0.751222923057341,0,0,3.3971703699344546,-6.058950069338522
15,0,1,0.03369627774007345,0.6225545180993268,0,0,-1.3313619454302001,5.124295496366596
16,0,0,0.022348614946918848,0.6668966570616035,0,0,-2.3287069117557815,1.5523820539297162
17,0,0,-0.17732219043079028,0.7113063403269215,0,0,0.815489197331378,-0.9286048937433781
18,0,0,-0.03883586211022717,0.5794606554743325,0,0,-0.7579086828108081,0.04731015009155082
19,0,0,-0.06817288532078039,0.601567136038361,0,0,0.797450742871944,-2.6409061600894734
20,1,0,0.17962794853070696,0.6542994839574297,0,0,2.3567075405013775,-1.0389158931600386
21,0,0,-0.03422336810433631,0.5842062684735776,0,0,0.15845872123131027,-0.47964254043384025
22,0,0,0.008303000395629928,0.6007335990710445,0,0,0.13205884958882838,-2.9062669594418065
23,1,0,0.0021554928976867233,0.6178905435722335,0,0,1.594334735017625,-2.311661616596769
24,0,0,-0.0895319035601412,0.6535877035729867,0,0,-1.4540277135802524,1.8060955485388517
25,0,1,0.10718434115752129,0.5554035718859633,0,0,-3.3966316579279434,4.29591976204056
26,1,0,0.01999051373285851,0.6197164399787696,0,0,1.4261266207379577,-1.2379324309157855
27,1,0,0.07207965503819029,0.670375995612444,0,0,1.9929006613522176,-2.5350821765227103
28,0,1,-0.10660846573616957,0.6061587638675467,0,0,-0.7460542627854891,4.21053202501035
29,0,1,-0.09648873520456672,0.6919367658944898,0,0,-0.05448809871117544,3.974738254526833
30,1,0,0.03355149961311468,0.47859442015010223,0,1,2.6382206350960336,-2.7146226488420515
31,0,1,-0.0018474101103855805,0.5337691381097032,0,0,-2.3684798780362133,4.906052030825804
32,0,0,0.058644262375957885,0.6422015005194923,0,0,-1.7083131253439874,-0.09064030507775657
33,0,0,0.1163489734968218,0.6481809666278708,0,0,0.13742814221500385,2.0237491502984764
34,0,0,0.016509179246640564,0.4697055128076262,0,1,-0.6264272196093096,1.452329911967897
35,0,0,0.10334567178756962,0.6759499314836243,0,0,0.26467067819998563,0.33508434431426154
36,0,0,0.12496836496863531,0.6176597628126993,0,0,0.010811051287379914,1.860458754540132
37,0,0,-0.06849275388080493,0.7531524204920929,0,0,0.045765553085547084,-3.2467715120875296
38,1,0,-0.17320933576938013,0.6003722745095047,0,0,2.0398630164812377,-5.071171374351309
39,1,0,0.04765872196725861,0.589121598124341,0,0,2.741532755883152,-3.705184148477187
40,0,0,-0.14102362376234187,0.6216492187002178,0,0,1.1073631438604665,-0.2979467775218401
41,0,0,0.005829608027012075,0.6531378273838471,0,0,-2.695197728403313,2.131271287162271
42,1,0,0.08042913687623757,0.6753099787063594,0,0,1.9887852573476261,-2.278098687605296
43,0,0,-0.05921664684782081,0.671803862679469,0,0,1.1310182382470806,-2.068243478474093
44,1,0,-0.08643767250385825,0.6864626762243649,0,0,6.3373477222820345,-11.901281512673737
45,1,0,-0.07800516325351751,0.7234975847491614,0,0,3.2212328265734667,-6.644959877995007
46,0,1,-0.07957498215279325,0.6469631889701897,0,0,-2.8432391570229103,5.108783972738509
47,0,0,-0.048513232395812254,0.6360536070398497,0,0,0.9763144584642887,-2.3162712344858103
48,0,0,0.011456526871517709,0.5960947443519337,0,0,-1.0406849472092852,-1.1067986786633415
49,0,1,-0.030033655301459114,0.7280644188069587,0,0,-0.3383852133011874,4.495815898577886
50,0,0,0.2125255838402855,0.750995240456708,0,0,-0.006615113026062103,2.616592111219659
51,0,0,-0.04937157547632582,0.5578584820539265,0,0,0.9172382156037073,1.7695268038341156
52,1,0,-0.05967300867705997,0.736639364789708,0,0,2.5439496699917044,-3.788741690953595
53,0,0,-0.04101524857098065,0.5354057675339443,0,0,-0.27324459933517425,1.701462839616217
54,0,1,0.05966980542048025,0.575055071789146,0,0,-4.12490102377237,4.544126448065134
55,0,1,0.1372489666275852,0.6878717491944957,0,0,-2.979577705012073,5.479163218361052
56,0,1,0.04198908578512012,0.6248871494435011,0,0,-2.8684004949864876,4.250922957891076
57,0,0,0.056122087762349664,0.545288449154529,0,0,0.3595273069072832,-4.854911653757057
