t F
8.517587939698492150e+00 3.794089543120559016e-01
8.592964824120603140e+00 4.536516607553628955e-01
8.668341708542712354e+00 5.289457185354409230e-01
8.743718592964823344e+00 6.035831806235920638e-01
8.819095477386934334e+00 6.758709940039249187e-01
8.894472361809043548e+00 7.441694043622970600e-01
8.969849246231154538e+00 8.069291517640506672e-01
9.045226130653265528e+00 8.627266135853415285e-01
9.120603015075376518e+00 9.102960975267169186e-01
9.195979899497487509e+00 9.485585521842576640e-01
9.271356783919596722e+00 9.766460439165849383e-01
9.346733668341707713e+00 9.939214447821055343e-01
9.422110552763818703e+00 9.999928849514070350e-01
9.497487437185927917e+00 9.947226417608039384e-01
9.572864321608038907e+00 9.782302637704826109e-01
9.648241206030149897e+00 9.508898589620695674e-01
9.723618090452260887e+00 9.133216085893409719e-01
9.798994974874371877e+00 8.663776991792211390e-01
9.874371859296481091e+00 8.111229917971977121e-01
9.949748743718592081e+00 7.488108670695399205e-01
1.002512562814070307e+01 6.808547938863367399e-01
1.010050251256281229e+01 6.087962667120561111e-01
1.017587939698492328e+01 5.342698388037325774e-01
1.025125628140703427e+01 4.589660445123955324e-01
1.032663316582914526e+01 3.845930517267432958e-01
1.040201005025125625e+01 3.128379143231235782e-01
1.047738693467336546e+01 2.453283035592153105e-01
1.055276381909547645e+01 1.835955864845847940e-01
1.062814070351758744e+01 1.290400888860216977e-01
1.070351758793969665e+01 8.289933073216279591e-02
1.077889447236180764e+01 4.621995465476884390e-02
1.085427135678391863e+01 1.983398423223480325e-02
1.092964824120602962e+01 4.339950625067722813e-03
1.100502512562814061e+01 8.931568088606155697e-05
1.108040201005024983e+01 7.178499482987257471e-03
1.115577889447236082e+01 2.544669318711634265e-02
1.123115577889447181e+01 5.447950675936712173e-02
1.130653266331658102e+01 9.361836887103472393e-02
1.138190954773869201e+01 1.419754657261726727e-01
1.145728643216080300e+01 1.984538799540666032e-01
1.153266331658291399e+01 2.617724727423035302e-01
1.160804020100502498e+01 3.304949447918044125e-01
1.168341708542713420e+01 4.030624168841783761e-01
1.175879396984924519e+01 4.778287910138905858e-01
1.183417085427135618e+01 5.530980899643247461e-01
1.190954773869346539e+01 6.271629283283852718e-01
1.198492462311557638e+01 6.983432423089462882e-01
1.206030150753768737e+01 7.650243997643850768e-01
1.213567839195979836e+01 8.256938260227529858e-01
1.221105527638190935e+01 8.789753146560005392e-01
1.228643216080401857e+01 9.236602449192863329e-01
1.236180904522612956e+01 9.587349977287085157e-01
1.243718592964824055e+01 9.834039482818636158e-01
1.251256281407034976e+01 9.971075137638440999e-01
1.258793969849246075e+01 9.995348467500648759e-01
1.266331658291457174e+01 9.906308863727240066e-01
1.273869346733668273e+01 9.705976073044411123e-01
1.281407035175879372e+01 9.398894382274860515e-01
1.288944723618090293e+01 8.992029537146513096e-01
1.296482412060301392e+01 8.494610733479110998e-01
1.304020100502512491e+01 7.917921264971981010e-01
1.311557788944723413e+01 7.275042576472938727e-01
1.319095477386934512e+01 6.580557528545085688e-01
1.326633165829145611e+01 5.850219604385573646e-01
1.334170854271356710e+01 5.100595562704094421e-01
1.341708542713567809e+01 4.348689642512033604e-01
1.349246231155778730e+01 3.611557844244467352e-01
1.356783919597989829e+01 2.905921036741994090e-01
1.364321608040200928e+01 2.247785666253310222e-01
1.371859296482411850e+01 1.652080671178864923e-01
1.379396984924622949e+01 1.132318838666988708e-01
1.386934673366834048e+01 7.002902847459611946e-02
1.394472361809045147e+01 3.657950109928317234e-02
1.402010050251256246e+01 1.364206043402647200e-02
1.409547738693467167e+01 1.737012261049738484e-03
1.417085427135678266e+01 1.134406996724793976e-03
1.424623115577889365e+01 1.184791395176145248e-02
1.432160804020100286e+01 3.363451126082209197e-02
1.439698492462311386e+01 6.599999851504473325e-02
1.447236180904522485e+01 1.082102070506906627e-01
1.454773869346733584e+01 1.593076536031409196e-01
1.462311557788944683e+01 2.181332595600054269e-01
1.469849246231155604e+01 2.833526431404590484e-01
1.477386934673366703e+01 3.534863880972751726e-01
1.484924623115577802e+01 4.269436023356163457e-01
1.492462311557788723e+01 5.020580052153608142e-01
1.500000000000000000e+01 5.771257249437917736e-01
