t F
6.407035175879396860e+00 2.510504156996961819e-02
6.482412060301506962e+00 3.129473851911919718e-03
6.557788944723617064e+00 3.110117399949199196e-02
6.633165829145728054e+00 5.829782932451062910e-02
6.708542713567839044e+00 8.416120111577320151e-02
6.783919597989949146e+00 1.080990382224464030e-01
6.859296482412059248e+00 1.294985747798061970e-01
6.934673366834170238e+00 1.477412220407497978e-01
7.010050251256281229e+00 1.622181120564331058e-01
7.085427135678391330e+00 1.723461234550788257e-01
7.160804020100501432e+00 1.775840006559050166e-01
7.236180904522612423e+00 1.774481680447118070e-01
7.311557788944723413e+00 1.715278402388027701e-01
7.386934673366833515e+00 1.594990386737648869e-01
7.462311557788943617e+00 1.411371432245048518e-01
7.537688442211054607e+00 1.163276350805735188e-01
7.613065326633165597e+00 8.507472307209801299e-02
7.688442211055275699e+00 4.750758932901656684e-02
7.763819095477385801e+00 3.884040610717730789e-03
7.839195979899496791e+00 4.540859223839995018e-02
7.914572864321607781e+00 9.985540371164138007e-02
7.989949748743717883e+00 1.588187453348273159e-01
8.065326633165827985e+00 2.215459077780798647e-01
8.140703517587938975e+00 2.871795561204394942e-01
8.216080402010049966e+00 3.547707569264360039e-01
8.291457286432159179e+00 4.232943745211256714e-01
8.366834170854270170e+00 4.916665567997292596e-01
8.442211055276381160e+00 5.587639794114913627e-01
8.517587939698492150e+00 6.234444724294974094e-01
8.592964824120603140e+00 6.845686167282856172e-01
8.668341708542712354e+00 7.410218691389607315e-01
8.743718592964823344e+00 7.917367567454960398e-01
8.819095477386934334e+00 8.357146719266006496e-01
8.894472361809043548e+00 8.720468012151718629e-01
8.969849246231154538e+00 8.999337327948960796e-01
9.045226130653265528e+00 9.187033093041591103e-01
9.120603015075376518e+00 9.278263241676745210e-01
9.195979899497487509e+00 9.269297003041475635e-01
9.271356783919596722e+00 9.158068389363317463e-01
9.346733668341707713e+00 8.944248823427880524e-01
9.422110552763818703e+00 8.629286965573171875e-01
9.497487437185927917e+00 8.216414469212645066e-01
9.572864321608038907e+00 7.710617095933212095e-01
9.648241206030149897e+00 7.118571341091737281e-01
9.723618090452260887e+00 6.448547443012355718e-01
9.798994974874371877e+00 5.710280357668408024e-01
9.874371859296481091e+00 4.914810960650562444e-01
9.949748743718592081e+00 4.074300374382195944e-01
1.002512562814070307e+01 3.201820896961928287e-01
1.010050251256281229e+01 2.311127516921570313e-01
1.017587939698492328e+01 1.416414424326793431e-01
1.025125628140703427e+01 5.320612635107940108e-02
1.032663316582914526e+01 3.276258912147911317e-02
1.040201005025125625e+01 1.148673723675069508e-01
1.047738693467336546e+01 1.917695890054775254e-01
1.055276381909547645e+01 2.622137205112045066e-01
1.062814070351758744e+01 3.250502936425562206e-01
1.070351758793969665e+01 3.792568635546742506e-01
1.077889447236180764e+01 4.239566324292602939e-01
1.085427135678391863e+01 4.584343332076851185e-01
1.092964824120602962e+01 4.821490635965390847e-01
1.100502512562814061e+01 4.947438177183843266e-01
1.108040201005024983e+01 4.960515302782498859e-01
1.115577889447236082e+01 4.860975194605593463e-01
1.123115577889447181e+01 4.650982884318202171e-01
1.130653266331658102e+01 4.334567197215646317e-01
1.138190954773869201e+01 3.917537702933102661e-01
1.145728643216080300e+01 3.407368462247127305e-01
1.153266331658291399e+01 2.813051030722501511e-01
1.160804020100502498e+01 2.144919797703914166e-01
1.168341708542713420e+01 1.414453289969798133e-01
1.175879396984924519e+01 6.340555416352526563e-02
1.183417085427135618e+01 1.831779842756861565e-02
1.190954773869346539e+01 1.023705149699603717e-01
1.198492462311557638e+01 1.873787612659678081e-01
1.206030150753768737e+01 2.719741977895807628e-01
1.213567839195979836e+01 3.548186616645067071e-01
1.221105527638190935e+01 4.346279278474677876e-01
1.228643216080401857e+01 5.101940853763746730e-01
1.236180904522612956e+01 5.804060977910325825e-01
1.243718592964824055e+01 6.442681589856819047e-01
1.251256281407034976e+01 7.009155058411804529e-01
1.258793969849246075e+01 7.496274058721642541e-01
1.266331658291457174e+01 7.898371005307014414e-01
1.273869346733668273e+01 8.211385513354377830e-01
1.281407035175879372e+01 8.432899051639578536e-01
1.288944723618090293e+01 8.562136653252316876e-01
1.296482412060301392e+01 8.599936248711507192e-01
1.304020100502512491e+01 8.548686864826975373e-01
1.311557788944723413e+01 8.412237577005430289e-01
1.319095477386934512e+01 8.195779698706973093e-01
1.326633165829145611e+01 7.905705226676054131e-01
1.334170854271356710e+01 7.549445023084720985e-01
1.341708542713567809e+01 7.135290596207857217e-01
1.349246231155778730e+01 6.672203631967724702e-01
1.356783919597989829e+01 6.169617623967613707e-01
1.364321608040200928e+01 5.637236045988908151e-01
1.371859296482411850e+01 5.084831507109257576e-01
1.379396984924622949e+01 4.522050226627927216e-01
1.386934673366834048e+01 3.958225967116551502e-01
1.394472361809045147e+01 3.402207274540215431e-01
1.402010050251256246e+01 2.862201501934526493e-01
1.409547738693467167e+01 2.345638646827025720e-01
1.417085427135678266e+01 1.859057523324121053e-01
1.424623115577889365e+01 1.408016229779074646e-01
1.432160804020100286e+01 9.970282755221498983e-02
1.439698492462311386e+01 6.295251093471133930e-02
1.447236180904522485e+01 3.078451628323364275e-02
1.454773869346733584e+01 3.324889775860216494e-03
1.462311557788944683e+01 1.940412567240075090e-02
1.469849246231155604e+01 3.747777610858366026e-02
1.477386934673366703e+01 5.106038229964270092e-02
1.484924623115577802e+01 6.039509256153825778e-02
1.492462311557788723e+01 6.579210911942875994e-02
1.500000000000000000e+01 6.761572611470367811e-02
