t F
9.949748743718592081e+00 4.863186751183753986e-01
1.002512562814070307e+01 4.419843120280127491e-01
1.010050251256281229e+01 3.920019650608174144e-01
1.017587939698492328e+01 3.369582190809830569e-01
1.025125628140703427e+01 2.775414216738973372e-01
1.032663316582914526e+01 2.145300914278115700e-01
1.040201005025125625e+01 1.487795033449406945e-01
1.047738693467336546e+01 8.120671452441291516e-02
1.055276381909547645e+01 1.277432410218232346e-02
1.062814070351758744e+01 5.552671384316134467e-02
1.070351758793969665e+01 1.226948875733498562e-01
1.077889447236180764e+01 1.877361870959252943e-01
1.085427135678391863e+01 2.496820735033428162e-01
1.092964824120602962e+01 3.076070090660867340e-01
1.100502512562814061e+01 3.606452089280127171e-01
1.108040201005024983e+01 4.080062920408135119e-01
1.115577889447236082e+01 4.489895321292081132e-01
1.123115577889447181e+01 4.829964384767288510e-01
1.130653266331658102e+01 5.095414305259388099e-01
1.138190954773869201e+01 5.282604089574529649e-01
1.145728643216080300e+01 5.389170682258087597e-01
1.153266331658291399e+01 5.414068405968261999e-01
1.160804020100502498e+01 5.357584086130918744e-01
1.168341708542713420e+01 5.221327706467280283e-01
1.175879396984924519e+01 5.008198918098718533e-01
1.183417085427135618e+01 4.722330190246136761e-01
1.190954773869346539e+01 4.369007835798456862e-01
1.198492462311557638e+01 3.954572561488850502e-01
1.206030150753768737e+01 3.486301572040787500e-01
1.213567839195979836e+01 2.972274593233988349e-01
1.221105527638190935e+01 2.421226464188317162e-01
1.228643216080401857e+01 1.842389179166715463e-01
1.236180904522612956e+01 1.245326429952094138e-01
1.243718592964824055e+01 6.397638087107425375e-02
1.251256281407034976e+01 3.541787686371584802e-03
1.258793969849246075e+01 5.581727121901777777e-02
1.266331658291457174e+01 1.131810928381372511e-01
1.273869346733668273e+01 1.676796949468045417e-01
1.281407035175879372e+01 2.185072841061482529e-01
1.288944723618090293e+01 2.649353804840333670e-01
1.296482412060301392e+01 3.063243759389453480e-01
1.304020100502512491e+01 3.421333348782465977e-01
1.311557788944723413e+01 3.719278836402760136e-01
1.319095477386934512e+01 3.953860727824656252e-01
1.326633165829145611e+01 4.123021368763197247e-01
1.334170854271356710e+01 4.225881173876677166e-01
1.341708542713567809e+01 4.262733551294281553e-01
1.349246231155778730e+01 4.235018988034914278e-01
1.356783919597989829e+01 4.145279145204499027e-01
1.364321608040200928e+01 3.997092171717650522e-01
1.371859296482411850e+01 3.794990774624556473e-01
1.379396984924622949e+01 3.544364877023939431e-01
1.386934673366834048e+01 3.251350945965464923e-01
1.394472361809045147e+01 2.922710278586653221e-01
1.402010050251256246e+01 2.565698691909877871e-01
1.409547738693467167e+01 2.187930168213161330e-01
1.417085427135678266e+01 1.797237062734596269e-01
1.424623115577889365e+01 1.401529483792318120e-01
1.432160804020100286e+01 1.008656408367022972e-01
1.439698492462311386e+01 6.262710009653070509e-02
1.447236180904522485e+01 2.617024632512864393e-02
1.454773869346733584e+01 7.816343956210003441e-03
1.462311557788944683e+01 3.869932475573325398e-02
1.469849246231155604e+01 6.591023913621719965e-02
1.477386934673366703e+01 8.895380895422341783e-02
1.484924623115577802e+01 1.074147447667149757e-01
1.492462311557788723e+01 1.209629955216499492e-01
1.500000000000000000e+01 1.293573889494080975e-01
