t F
9.949748743718592081e+00 1.728752069048208329e-01
1.002512562814070307e+01 1.634276329121456539e-01
1.010050251256281229e+01 1.503556177866319232e-01
1.017587939698492328e+01 1.339805336965247951e-01
1.025125628140703427e+01 1.146955947238026824e-01
1.032663316582914526e+01 9.295650003378586046e-02
1.040201005025125625e+01 6.927074391273954634e-02
1.047738693467336546e+01 4.418584066319432985e-02
1.055276381909547645e+01 1.827673483867579829e-02
1.062814070351758744e+01 7.867316377683789691e-03
1.070351758793969665e+01 3.365609201613936619e-02
1.077889447236180764e+01 5.851168759023904486e-02
1.085427135678391863e+01 8.188143053695075280e-02
1.092964824120602962e+01 1.032501446855718374e-01
1.100502512562814061e+01 1.221514940404057614e-01
1.108040201005024983e+01 1.381781584949306474e-01
1.115577889447236082e+01 1.509906218006566991e-01
1.123115577889447181e+01 1.603243845420364300e-01
1.130653266331658102e+01 1.659954512687235040e-01
1.138190954773869201e+01 1.679039804729919316e-01
1.145728643216080300e+01 1.660360278734431816e-01
1.153266331658291399e+01 1.604633565317394317e-01
1.160804020100502498e+01 1.513413307192808810e-01
1.168341708542713420e+01 1.389049531961109862e-01
1.175879396984924519e+01 1.234631467153597395e-01
1.183417085427135618e+01 1.053914192147421963e-01
1.190954773869346539e+01 8.512308745416305444e-02
1.198492462311557638e+01 6.313926503732093798e-02
1.206030150753768737e+01 3.995784714299764617e-02
1.213567839195979836e+01 1.612174532686639836e-02
1.221105527638190935e+01 7.813359001921007380e-03
1.228643216080401857e+01 3.129146468126390440e-02
1.236180904522612956e+01 5.376862385116927545e-02
1.243718592964824055e+01 7.472496076482004757e-02
1.251256281407034976e+01 9.367606876843581620e-02
1.258793969849246075e+01 1.101835334120319643e-01
1.266331658291457174e+01 1.238643507606772692e-01
1.273869346733668273e+01 1.343990361392355393e-01
1.281407035175879372e+01 1.415382491505035312e-01
1.288944723618090293e+01 1.451077951488772277e-01
1.296482412060301392e+01 1.450119006410703903e-01
1.304020100502512491e+01 1.412346994722779026e-01
1.311557788944723413e+01 1.338399072482355512e-01
1.319095477386934512e+01 1.229687023263794504e-01
1.326633165829145611e+01 1.088358719662910756e-01
1.334170854271356710e+01 9.172432096302689242e-02
1.341708542713567809e+01 7.197807643760341378e-02
1.349246231155778730e+01 4.999395562503654300e-02
1.356783919597989829e+01 2.621209275542935382e-02
1.364321608040200928e+01 1.105545831994908827e-03
1.371859296482411850e+01 2.483077625916866107e-02
1.379396984924622949e+01 5.109161173425490893e-02
1.386934673366834048e+01 7.717300606234853144e-02
1.394472361809045147e+01 1.025838689376773055e-01
1.402010050251256246e+01 1.268571662830708102e-01
1.409547738693467167e+01 1.495604949076880241e-01
1.417085427135678266e+01 1.703058024775482571e-01
1.424623115577889365e+01 1.887580357523494790e-01
1.432160804020100286e+01 2.046425251180538085e-01
1.439698492462311386e+01 2.177509427187309388e-01
1.447236180904522485e+01 2.279457042891844809e-01
1.454773869346733584e+01 2.351627203621652340e-01
1.462311557788944683e+01 2.394124400624243199e-01
1.469849246231155604e+01 2.407791693560033530e-01
1.477386934673366703e+01 2.394186845277342657e-01
1.484924623115577802e+01 2.355541999417929966e-01
1.492462311557788723e+01 2.294707859465167088e-01
1.500000000000000000e+01 2.215083672992117225e-01
