t F
9.798994974874371877e+00 7.798717855868994020e-01
9.874371859296481091e+00 7.175020480885768714e-01
9.949748743718592081e+00 6.488227370376156156e-01
1.002512562814070307e+01 5.752162046179333244e-01
1.010050251256281229e+01 4.981753263050989755e-01
1.017587939698492328e+01 4.192716439930508354e-01
1.025125628140703427e+01 3.401217160166446485e-01
1.032663316582914526e+01 2.623524146887561970e-01
1.040201005025125625e+01 1.875659362007743303e-01
1.047738693467336546e+01 1.173052948693658337e-01
1.055276381909547645e+01 5.302106358159348887e-02
1.062814070351758744e+01 3.959904885005388619e-03
1.070351758793969665e+01 5.246308460708416777e-02
1.077889447236180764e+01 9.149157934699596317e-02
1.085427135678391863e+01 1.202475627192373803e-01
1.092964824120602962e+01 1.381493826676821191e-01
1.100502512562814061e+01 1.448439535359727359e-01
1.108040201005024983e+01 1.402141637373709449e-01
1.115577889447236082e+01 1.243811378206545609e-01
1.123115577889447181e+01 9.770130609817645473e-02
1.130653266331658102e+01 6.075835038323727788e-02
1.138190954773869201e+01 1.435020818641852269e-02
1.145728643216080300e+01 4.052857260920109117e-02
1.153266331658291399e+01 1.027087334965721827e-01
1.160804020100502498e+01 1.708719702455386846e-01
1.168341708542713420e+01 2.435797905241885997e-01
1.175879396984924519e+01 3.193049215224860737e-01
1.183417085427135618e+01 3.964645690181277660e-01
1.190954773869346539e+01 4.734547891709562917e-01
1.198492462311557638e+01 5.486852107569231141e-01
1.206030150753768737e+01 6.206133390713618470e-01
1.213567839195979836e+01 6.877776834745527035e-01
1.221105527638190935e+01 7.488289782623031021e-01
1.228643216080401857e+01 8.025588105803265204e-01
1.236180904522612956e+01 8.479250284558101924e-01
1.243718592964824055e+01 8.840733753400642492e-01
1.251256281407034976e+01 9.103548831765556626e-01
1.258793969849246075e+01 9.263386519859039270e-01
1.266331658291457174e+01 9.318197481197150189e-01
1.273869346733668273e+01 9.268220633208597015e-01
1.281407035175879372e+01 9.115960900526325350e-01
1.288944723618090293e+01 8.866116826637743253e-01
1.296482412060301392e+01 8.525459862658713028e-01
1.304020100502512491e+01 8.102668231830307821e-01
1.311557788944723413e+01 7.608119280597465117e-01
1.319095477386934512e+01 7.053645149062650610e-01
1.326633165829145611e+01 6.452257404523005224e-01
1.334170854271356710e+01 5.817846963544561767e-01
1.341708542713567809e+01 5.164866165388639629e-01
1.349246231155778730e+01 4.508000240658566193e-01
1.356783919597989829e+01 3.861835635404985423e-01
1.364321608040200928e+01 3.240532697982547727e-01
1.371859296482411850e+01 2.657510112899086896e-01
1.379396984924622949e+01 2.125148175799859707e-01
1.386934673366834048e+01 1.654517553442684807e-01
1.394472361809045147e+01 1.255139572507865953e-01
1.402010050251256246e+01 9.347833452168695378e-02
1.409547738693467167e+01 6.993041849303228974e-02
1.417085427135678266e+01 5.525268107658624223e-02
1.424623115577889365e+01 4.961758086636271214e-02
1.432160804020100286e+01 5.298547308099341158e-02
1.439698492462311386e+01 6.510741006834686040e-02
1.447236180904522485e+01 8.553274726295516384e-02
1.454773869346733584e+01 1.136213598263501184e-01
1.462311557788944683e+01 1.485601702107549604e-01
1.469849246231155604e+01 1.893835889533374839e-01
1.477386934673366703e+01 2.349973823551352314e-01
1.484924623115577802e+01 2.842054033348417330e-01
1.492462311557788723e+01 3.357385574242572890e-01
1.500000000000000000e+01 3.882853260408129503e-01
