t F
9.949748743718592081e+00 1.729029195174935918e-01
1.002512562814070307e+01 1.634611757080830785e-01
1.010050251256281229e+01 1.503961246872332347e-01
1.017587939698492328e+01 1.340293401436152554e-01
1.025125628140703427e+01 1.147542698422469865e-01
1.032663316582914526e+01 9.302688327396928247e-02
1.040201005025125625e+01 6.935498668818097789e-02
1.047738693467336546e+01 4.428645354086406527e-02
1.055276381909547645e+01 1.839664088279826734e-02
1.062814070351758744e+01 7.724721463889721272e-03
1.070351758793969665e+01 3.348687226270726652e-02
1.077889447236180764e+01 5.831129091564836442e-02
1.085427135678391863e+01 8.164460391361995362e-02
1.092964824120602962e+01 1.029708395035618396e-01
1.100502512562814061e+01 1.218227608208748008e-01
1.108040201005024983e+01 1.377920300726045433e-01
1.115577889447236082e+01 1.505379840675241110e-01
1.123115577889447181e+01 1.597948338238879828e-01
1.130653266331658102e+01 1.653771373933803079e-01
1.138190954773869201e+01 1.671834345855718329e-01
1.145728643216080300e+01 1.651979740613529757e-01
1.153266331658291399e+01 1.594905063419153890e-01
1.160804020100502498e+01 1.502141596842614391e-01
1.168341708542713420e+01 1.376014585356264142e-01
1.175879396984924519e+01 1.219585854481167742e-01
1.183417085427135618e+01 1.036580260028599210e-01
1.190954773869346539e+01 8.312977161217367794e-02
1.198492462311557638e+01 6.085128627066273277e-02
1.206030150753768737e+01 3.733646973931927654e-02
1.213567839195979836e+01 1.312387070896778134e-02
1.221105527638190935e+01 1.123558123845449890e-02
1.228643216080401857e+01 3.519104687828263772e-02
1.236180904522612956e+01 5.820417090279629557e-02
1.243718592964824055e+01 7.976112028552324873e-02
1.251256281407034976e+01 9.938399952180729247e-02
1.258793969849246075e+01 1.166413903333138880e-01
1.266331658291457174e+01 1.311577844984942731e-01
1.273869346733668273e+01 1.426217046018854462e-01
1.281407035175879372e+01 1.507923380706719108e-01
1.288944723618090293e+01 1.555045441795149808e-01
1.296482412060301392e+01 1.566721309667812867e-01
1.304020100502512491e+01 1.542893383679752872e-01
1.311557788944723413e+01 1.484305044438389010e-01
1.319095477386934512e+01 1.392479324475016378e-01
1.326633165829145611e+01 1.269680167215970767e-01
1.334170854271356710e+01 1.118857241454204593e-01
1.341708542713567809e+01 9.435756420566528135e-02
1.349246231155778730e+01 7.479321394108927323e-02
1.356783919597989829e+01 5.364599328595397176e-02
1.364321608040200928e+01 3.140241107440807505e-02
1.371859296482411850e+01 8.571021638153764055e-03
1.379396984924622949e+01 1.432915388154048716e-02
1.386934673366834048e+01 3.678037896827519859e-02
1.394472361809045147e+01 5.827786088384619839e-02
1.402010050251256246e+01 7.834105597947869926e-02
1.409547738693467167e+01 9.652436891779161976e-02
1.417085427135678266e+01 1.124270084809732423e-01
1.424623115577889365e+01 1.257017828097000967e-01
1.432160804020100286e+01 1.360626418545257399e-01
1.439698492462311386e+01 1.432908039441768977e-01
1.447236180904522485e+01 1.472393360100881787e-01
1.454773869346733584e+01 1.478360924046254188e-01
1.462311557788944683e+01 1.450849546048650629e-01
1.469849246231155604e+01 1.390653525574063465e-01
1.477386934673366703e+01 1.299300871248547928e-01
1.484924623115577802e+01 1.179015111721558318e-01
1.492462311557788723e+01 1.032661634301754450e-01
1.500000000000000000e+01 8.636798358103975337e-02
