t F
7.462311557788943617e+00 5.912670737877077087e-01
7.537688442211054607e+00 5.392753234769637194e-01
7.613065326633165597e+00 4.838226206884290170e-01
7.688442211055275699e+00 4.261986968078206872e-01
7.763819095477385801e+00 3.677113800049818804e-01
7.839195979899496791e+00 3.096606281336085065e-01
7.914572864321607781e+00 2.533127958810066915e-01
7.989949748743717883e+00 1.998756363902745303e-01
8.065326633165827985e+00 1.504745230742838280e-01
8.140703517587938975e+00 1.061303534256066161e-01
8.216080402010049966e+00 6.773956376314721473e-02
8.291457286432159179e+00 3.605664268226355801e-02
8.366834170854270170e+00 1.167948228881599687e-02
8.442211055276381160e+00 4.962148957093271383e-03
8.517587939698492150e+00 1.361478871394308267e-02
8.592964824120603140e+00 1.420596054612619646e-02
8.668341708542712354e+00 6.845261153931553322e-03
8.743718592964823344e+00 8.178164957466420304e-03
8.819095477386934334e+00 3.040171312152156746e-02
8.894472361809043548e+00 5.919884894336185227e-02
8.969849246231154538e+00 9.379189504510908326e-02
9.045226130653265528e+00 1.332678243097660808e-01
9.120603015075376518e+00 1.765967513189488636e-01
9.195979899497487509e+00 2.226527611677647511e-01
9.271356783919596722e+00 2.702366693251029850e-01
9.346733668341707713e+00 3.181002685718420375e-01
9.422110552763818703e+00 3.649715900225795062e-01
9.497487437185927917e+00 4.095806853815454618e-01
9.572864321608038907e+00 4.506854272854228793e-01
9.648241206030149897e+00 4.870968240451261644e-01
9.723618090452260887e+00 5.177033543262542503e-01
9.798994974874371877e+00 5.414938461257310376e-01
9.874371859296481091e+00 5.575784524463242020e-01
9.949748743718592081e+00 5.652073127985296486e-01
1.002512562814070307e+01 5.637865343598331691e-01
1.010050251256281229e+01 5.528911784294769927e-01
1.017587939698492328e+01 5.322749957292870482e-01
1.025125628140703427e+01 5.018767169967160990e-01
1.032663316582914526e+01 4.618227719771027528e-01
1.040201005025125625e+01 4.124263790573871047e-01
1.047738693467336546e+01 3.541830180543022455e-01
1.055276381909547645e+01 2.877623687155688725e-01
1.062814070351758744e+01 2.139968659562337394e-01
1.070351758793969665e+01 1.338670884079750378e-01
1.077889447236180764e+01 4.848425823740902529e-02
1.085427135678391863e+01 4.092981379899909150e-02
1.092964824120602962e+01 1.330649545356351604e-01
1.100502512562814061e+01 2.265466001376400529e-01
1.108040201005024983e+01 3.199610538033763607e-01
1.115577889447236082e+01 4.118815447978578792e-01
1.123115577889447181e+01 5.008945885216371519e-01
1.130653266331658102e+01 5.856261413303112118e-01
1.138190954773869201e+01 6.647670476215951085e-01
1.145728643216080300e+01 7.370972902269031790e-01
1.153266331658291399e+01 8.015085781214009719e-01
1.160804020100502498e+01 8.570248374557931648e-01
1.168341708542713420e+01 9.028202122964750220e-01
1.175879396984924519e+01 9.382342294562181495e-01
1.183417085427135618e+01 9.627838364767964396e-01
1.190954773869346539e+01 9.761720821296496764e-01
1.198492462311557638e+01 9.782932735637396293e-01
1.206030150753768737e+01 9.692345121977387068e-01
1.213567839195979836e+01 9.492735803113028226e-01
1.221105527638190935e+01 9.188732206851287776e-01
1.228643216080401857e+01 8.786719212097157117e-01
1.236180904522612956e+01 8.294713837814501334e-01
1.243718592964824055e+01 7.722209207278301069e-01
1.251256281407034976e+01 7.079990812139242973e-01
1.258793969849246075e+01 6.379928634341288651e-01
1.266331658291457174e+01 5.634749148544281327e-01
1.273869346733668273e+01 4.857791614418289772e-01
1.281407035175879372e+01 4.062753369516605706e-01
1.288944723618090293e+01 3.263429043571647870e-01
1.296482412060301392e+01 2.473448729932607171e-01
1.304020100502512491e+01 1.706020167262049525e-01
1.311557788944723413e+01 9.736799041999030790e-02
1.319095477386934512e+01 2.880582430576617697e-02
1.326633165829145611e+01 3.403375108503498003e-02
1.334170854271356710e+01 9.023173246686251592e-02
1.341708542713567809e+01 1.390176506380693677e-01
1.349246231155778730e+01 1.797834344102103854e-01
1.356783919597989829e+01 2.120940666441377132e-01
1.364321608040200928e+01 2.356948297446381513e-01
1.371859296482411850e+01 2.505150042139840938e-01
1.379396984924622949e+01 2.566679527419965523e-01
1.386934673366834048e+01 2.544475924814362799e-01
1.394472361809045147e+01 2.443213282633095174e-01
1.402010050251256246e+01 2.269195881885228416e-01
1.409547738693467167e+01 2.030221689599289725e-01
1.417085427135678266e+01 1.735416602145060661e-01
1.424623115577889365e+01 1.395042737805551047e-01
1.432160804020100286e+01 1.020284541211896184e-01
1.439698492462311386e+01 6.230168925835025129e-02
1.447236180904522485e+01 2.155597636702549086e-02
1.454773869346733584e+01 1.895757768828104303e-02
1.462311557788944683e+01 5.799452383906440051e-02
1.469849246231155604e+01 9.434270216385151619e-02
1.477386934673366703e+01 1.268472356088031494e-01
1.484924623115577802e+01 1.544343969718921794e-01
1.492462311557788723e+01 1.761338819238722764e-01
1.500000000000000000e+01 1.910990517841102132e-01
