t F
9.949748743718592081e+00 1.404574108580425584e-01
1.002512562814070307e+01 1.149948750199724506e-01
1.010050251256281229e+01 9.112870188514854419e-02
1.017587939698492328e+01 6.880192589957191684e-02
1.025125628140703427e+01 4.791553175251484636e-02
1.032663316582914526e+01 2.833555839950563371e-02
1.040201005025125625e+01 9.901044417695337857e-03
1.047738693467336546e+01 7.567418312654988939e-03
1.055276381909547645e+01 2.425876975165935229e-02
1.062814070351758744e+01 4.036246074297014652e-02
1.070351758793969665e+01 5.605958255479990410e-02
1.077889447236180764e+01 7.151439861380992635e-02
1.085427135678391863e+01 8.686651892276460452e-02
1.092964824120602962e+01 1.022239404229828008e-01
1.100502512562814061e+01 1.176571537253254945e-01
1.108040201005024983e+01 1.331944887402568833e-01
1.115577889447236082e+01 1.488188394604248177e-01
1.123115577889447181e+01 1.644658722652491412e-01
1.130653266331658102e+01 1.800237834898642530e-01
1.138190954773869201e+01 1.953346315611494688e-01
1.145728643216080300e+01 2.101972277272834422e-01
1.153266331658291399e+01 2.243715282926439791e-01
1.160804020100502498e+01 2.375844313146075748e-01
1.168341708542713420e+01 2.495368428964446772e-01
1.175879396984924519e+01 2.599118434481240691e-01
1.183417085427135618e+01 2.683837534426581906e-01
1.190954773869346539e+01 2.746278720394772499e-01
1.198492462311557638e+01 2.783306411408755787e-01
1.206030150753768737e+01 2.791999725327973247e-01
1.213567839195979836e+01 2.769754671412604785e-01
1.221105527638190935e+01 2.714382533688073362e-01
1.228643216080401857e+01 2.624201760672739692e-01
1.236180904522612956e+01 2.498120789040564338e-01
1.243718592964824055e+01 2.335709404835275838e-01
1.251256281407034976e+01 2.137256482367290433e-01
1.258793969849246075e+01 1.903812232901746782e-01
1.266331658291457174e+01 1.637213436344857331e-01
1.273869346733668273e+01 1.340090511822652763e-01
1.281407035175879372e+01 1.015855698755319808e-01
1.288944723618090293e+01 6.686720593627168419e-02
1.296482412060301392e+01 3.034034664603941361e-02
1.304020100502512491e+01 7.445380350900396120e-03
1.311557788944723413e+01 4.588568036139161616e-02
1.319095477386934512e+01 8.433174764521818301e-02
1.326633165829145611e+01 1.221018139225133747e-01
1.334170854271356710e+01 1.584938627320386650e-01
1.341708542713567809e+01 1.927992511819741628e-01
1.349246231155778730e+01 2.243169542892076984e-01
1.356783919597989829e+01 2.523681268874923833e-01
1.364321608040200928e+01 2.763106645381226412e-01
1.371859296482411850e+01 2.955534383915029983e-01
1.379396984924622949e+01 3.095698797600458518e-01
1.386934673366834048e+01 3.179105983449501682e-01
1.394472361809045147e+01 3.202147335186951715e-01
1.402010050251256246e+01 3.162197605427612968e-01
1.409547738693467167e+01 3.057695026771070634e-01
1.417085427135678266e+01 2.888201352422559154e-01
1.424623115577889365e+01 2.654440081133335738e-01
1.432160804020100286e+01 2.358311580186971124e-01
1.439698492462311386e+01 2.002884304357755163e-01
1.447236180904522485e+01 1.592361817871126017e-01
1.454773869346733584e+01 1.132025849379619531e-01
1.462311557788944683e+01 6.281561353887790689e-02
1.469849246231155604e+01 8.792832381401688435e-03
1.477386934673366703e+01 4.807082951027256273e-02
1.484924623115577802e+01 1.069170999616780859e-01
1.492462311557788723e+01 1.668399136939814620e-01
1.500000000000000000e+01 2.269021892236721405e-01
