run_id,pressure_p,pressure_q,defrag_cutoff,seed,step,n_edges,mean_degree,min_degree,max_degree,sample_diameter,mean_coupling,std_coupling,max_coupling
0,0.3,1.5,0.0,42,900,4084,63.8125,51,74,2,0.01574581186552356,0.0017403773029261238,0.025771733998165493
0,0.3,1.5,0.0,42,920,4084,63.8125,51,74,2,0.01560166937415929,0.0016807304565357273,0.025771733998165493
0,0.3,1.5,0.0,42,940,4084,63.8125,51,74,2,0.015656045645264426,0.001679016567673713,0.025771733998165493
0,0.3,1.5,0.0,42,960,4084,63.8125,51,74,2,0.015707342140923126,0.0016959298055156762,0.025771733998165493
0,0.3,1.5,0.0,42,980,4084,63.8125,51,74,2,0.015617662060064636,0.0016673481627539077,0.025771733998165493
0,0.3,1.5,0.0,42,1000,4084,63.8125,51,74,2,0.015596401480510003,0.0016731063894669296,0.02567732175236137
0,0.3,1.5,0.0,42,1020,4084,63.8125,51,74,2,0.015733258912591953,0.0017632950935189016,0.029921990186966792
0,0.3,1.5,0.0,42,1040,4084,63.8125,51,74,2,0.015741272778708865,0.0017483103590551143,0.029921990186966792
0,0.3,1.5,0.0,42,1060,4084,63.8125,51,74,2,0.015579678701009769,0.0017146208831856622,0.029921990186966792
0,0.3,1.5,0.0,42,1080,4084,63.8125,51,74,2,0.015646145920965002,0.0017085806040784829,0.029921990186966792
0,0.3,1.5,0.0,42,1100,4084,63.8125,51,74,2,0.015612487292650013,0.0016798660877267203,0.029921990186966792
0,0.3,1.5,0.0,42,1120,4084,63.8125,51,74,2,0.015626055266657776,0.0017026815089874546,0.028176679678906053
0,0.3,1.5,0.0,42,1140,4084,63.8125,51,74,2,0.015624838333096597,0.0017059823283263336,0.030077405145857623
0,0.3,1.5,0.0,42,1160,4084,63.8125,51,74,2,0.015653536126998546,0.0016908487622891767,0.030077405145857623
0,0.3,1.5,0.0,42,1180,4084,63.8125,51,74,2,0.015514637347848064,0.0016705052088565354,0.030077405145857623
0,0.3,1.5,0.0,42,1200,4084,63.8125,51,74,2,0.015603386016023728,0.0017017943739312668,0.030077405145857623
0,0.3,1.5,0.0,42,1220,4084,63.8125,51,74,2,0.015627048207915918,0.001678232724938717,0.02898871265821176
0,0.3,1.5,0.0,42,1240,4084,63.8125,51,74,2,0.01558524702763049,0.0016523095272949514,0.02898871265821176
0,0.3,1.5,0.0,42,1260,4084,63.8125,51,74,2,0.015575808024571532,0.0016222799211686302,0.02898871265821176
0,0.3,1.5,0.0,42,1280,4084,63.8125,51,74,2,0.015509478949091864,0.0016344785611259773,0.031181953901366383
0,0.3,1.5,0.0,42,1300,4084,63.8125,51,74,2,0.015606743790402448,0.0016558075884865115,0.031181953901366383
0,0.3,1.5,0.0,42,1320,4084,63.8125,51,74,2,0.015717597805441293,0.001702053471052927,0.02804917537879787
0,0.3,1.5,0.0,42,1340,4084,63.8125,51,74,2,0.015669637163553997,0.001701708394117415,0.02804917537879787
0,0.3,1.5,0.0,42,1360,4084,63.8125,51,74,2,0.015613156732804027,0.0016474297317053323,0.02804917537879787
0,0.3,1.5,0.0,42,1380,4084,63.8125,51,74,2,0.015611536106641493,0.0016252285821975747,0.02804917537879787
0,0.3,1.5,0.0,42,1400,4084,63.8125,51,74,2,0.015561464528020237,0.0016121923412702605,0.025655039657035777
0,0.3,1.5,0.0,42,1420,4084,63.8125,51,74,2,0.015492168691216258,0.0015958006798808511,0.025655039657035777
0,0.3,1.5,0.0,42,1440,4084,63.8125,51,74,2,0.015580808188106482,0.0015970721338751067,0.025655039657035777
0,0.3,1.5,0.0,42,1460,4084,63.8125,51,74,2,0.01560620599251107,0.0015732127306526613,0.025655039657035777
0,0.3,1.5,0.0,42,1480,4084,63.8125,51,74,2,0.01565545856086446,0.0015950704363993172,0.025655039657035777
0,0.3,1.5,0.0,42,1500,4084,63.8125,51,74,2,0.015644176405599,0.001601062572684226,0.025655039657035777
0,0.3,1.5,0.0,42,1520,4084,63.8125,51,74,2,0.015640035690365928,0.0015905607398219905,0.025655039657035777
0,0.3,1.5,0.0,42,1540,4084,63.8125,51,74,2,0.0156521186449966,0.0015987894349995934,0.025655039657035777
0,0.3,1.5,0.0,42,1560,4084,63.8125,51,74,2,0.015654119016838153,0.0016037552115609397,0.025655039657035777
0,0.3,1.5,0.0,42,1580,4084,63.8125,51,74,2,0.01569687909913771,0.0016941799165223971,0.02682883176219183
0,0.3,1.5,0.0,42,1600,4084,63.8125,51,74,2,0.015742483798202655,0.00168469792336854,0.02682883176219183
0,0.3,1.5,0.0,42,1620,4084,63.8125,51,74,2,0.015722017196033184,0.0016583653275455813,0.02825430874865535
0,0.3,1.5,0.0,42,1640,4084,63.8125,51,74,2,0.015821753112737362,0.0016726762857699037,0.02825430874865535
0,0.3,1.5,0.0,42,1660,4084,63.8125,51,74,2,0.01581222708517192,0.0017149891964771645,0.027737241296519395
0,0.3,1.5,0.0,42,1680,4084,63.8125,51,74,2,0.015843238407667257,0.001716515863359524,0.028214838284321926
0,0.3,1.5,0.0,42,1700,4084,63.8125,51,74,2,0.015784074987456057,0.0016977800736475712,0.028214838284321926
0,0.3,1.5,0.0,42,1720,4084,63.8125,51,74,2,0.01576000213026424,0.0017231625241851316,0.027445075503389985
0,0.3,1.5,0.0,42,1740,4084,63.8125,51,74,2,0.015686432566238584,0.001719173353904088,0.027445075503389985
0,0.3,1.5,0.0,42,1760,4084,63.8125,51,74,2,0.015688465953358762,0.0017313137164334874,0.02677175997789252
0,0.3,1.5,0.0,42,1780,4084,63.8125,51,74,2,0.015652885268241906,0.0017145989669483826,0.02677175997789252
0,0.3,1.5,0.0,42,1800,4084,63.8125,51,74,2,0.015645336309505393,0.0016772087884700877,0.02563553526756333
0,0.3,1.5,0.0,42,1820,4084,63.8125,51,74,2,0.0156915689164642,0.001721259682157466,0.028005617640014933
0,0.3,1.5,0.0,42,1840,4084,63.8125,51,74,2,0.015727169974037957,0.0017375953126640906,0.028005617640014933
0,0.3,1.5,0.0,42,1860,4084,63.8125,51,74,2,0.01573000603459782,0.0017158467725166494,0.028005617640014933
0,0.3,1.5,0.0,42,1880,4084,63.8125,51,74,2,0.015738841519402427,0.0017120247184477296,0.028005617640014933
0,0.3,1.5,0.0,42,1900,4084,63.8125,51,74,2,0.015684212032886096,0.0016950731230445696,0.028005617640014933
0,0.3,1.5,0.0,42,1920,4084,63.8125,51,74,2,0.015704492200311046,0.001689974711752578,0.02618808749877811
0,0.3,1.5,0.0,42,1940,4084,63.8125,51,74,2,0.01576252449182818,0.0017101615520577261,0.02618808749877811
0,0.3,1.5,0.0,42,1960,4084,63.8125,51,74,2,0.015728529264053468,0.0016993891975873535,0.02618808749877811
0,0.3,1.5,0.0,42,1980,4084,63.8125,51,74,2,0.01571898646046181,0.0017180329482400795,0.027413791245801372
0,0.3,1.5,0.0,42,2000,4084,63.8125,51,74,2,0.015616826932674514,0.001673400214657778,0.026243147837534404
1,0.3,1.5,0.01,43,0,4161,65.015625,51,77,2,0.015380918048546022,0.00842945821105071,0.061892916479712894
1,0.3,1.5,0.01,43,20,3837,59.953125,39,73,2,0.01591972762493228,0.008896219259723469,0.16768681408628766
1,0.3,1.5,0.01,43,40,3654,57.09375,35,72,2,0.016568588550963853,0.009390058093529583,0.16768681408628766
1,0.3,1.5,0.01,43,60,3507,54.796875,32,71,2,0.017240733542039224,0.010134344568911657,0.18343537446465044
1,0.3,1.5,0.01,43,80,3397,53.078125,30,70,2,0.017847988695197253,0.010101778606045603,0.18343537446465044
1,0.3,1.5,0.01,43,100,3320,51.875,29,70,2,0.018392512035311503,0.009944979246792041,0.18343537446465044
1,0.3,1.5,0.01,43,120,3245,50.703125,26,69,2,0.018680391136265607,0.008922654319679976,0.16947497988594504
1,0.3,1.5,0.01,43,140,3222,50.34375,24,69,2,0.0191759991557199,0.008791337622733614,0.16947497988594504
1,0.3,1.5,0.01,43,160,3183,49.734375,22,69,2,0.019221953814144835,0.007917247218623814,0.14854334020671311
1,0.3,1.5,0.01,43,180,3140,49.0625,21,67,2,0.01945792435631878,0.007675793299654454,0.14854334020671311
1,0.3,1.5,0.01,43,200,3104,48.5,20,66,2,0.019576159324871167,0.007158461033221692,0.14854334020671311
1,0.3,1.5,0.01,43,220,3094,48.34375,20,64,2,0.01989330476125074,0.006541845978522789,0.12736469267715714
1,0.3,1.5,0.01,43,240,3085,48.203125,20,64,2,0.020052163166488793,0.0060453143295222545,0.12434540149911232
1,0.3,1.5,0.01,43,260,3074,48.03125,19,62,2,0.020298350427604278,0.005955344659719189,0.0653184377106348
1,0.3,1.5,0.01,43,280,3069,47.953125,17,61,2,0.020403469572558355,0.005928362660362637,0.09677584256776177
1,0.3,1.5,0.01,43,300,3059,47.796875,15,61,2,0.020489751535312926,0.005551982207017306,0.0653184377106348
1,0.3,1.5,0.01,43,320,3058,47.78125,15,61,2,0.0206784648563451,0.005459338109438623,0.0653184377106348
1,0.3,1.5,0.01,43,340,3057,47.765625,15,61,2,0.020549531340057027,0.005201936372391808,0.0653184377106348
1,0.3,1.5,0.01,43,360,3053,47.703125,15,61,2,0.020605598438763046,0.004980832705547871,0.060153291388552695
1,0.3,1.5,0.01,43,380,3052,47.6875,15,61,2,0.020518623817144265,0.004801984720850365,0.060153291388552695
1,0.3,1.5,0.01,43,400,3049,47.640625,14,61,2,0.020585210430801127,0.004570352986032455,0.060153291388552695
1,0.3,1.5,0.01,43,420,3048,47.625,14,61,2,0.02065375432646547,0.005220385882918468,0.07781124488056147
1,0.3,1.5,0.01,43,440,3045,47.578125,13,61,2,0.020741488544700686,0.0050559608267732176,0.07017663867041328
1,0.3,1.5,0.01,43,460,3042,47.53125,13,61,2,0.020937408227505134,0.004919952944286301,0.07017663867041328
1,0.3,1.5,0.01,43,480,3041,47.515625,12,61,2,0.021165960934636668,0.00487879785031957,0.07017663867041328
1,0.3,1.5,0.01,43,500,3040,47.5,11,61,2,0.021033797528142852,0.004694359853098652,0.06730624781900589
1,0.3,1.5,0.01,43,520,3040,47.5,11,61,2,0.021123051866141124,0.006701827114692133,0.1806317266728178
1,0.3,1.5,0.01,43,540,3038,47.46875,9,61,2,0.021038981972714216,0.00595696155013848,0.1806317266728178
1,0.3,1.5,0.01,43,560,3036,47.4375,8,61,2,0.02129733722360596,0.007739476793390659,0.33850956109061775
1,0.3,1.5,0.01,43,580,3033,47.390625,7,60,2,0.021184210067939375,0.0075635733430865215,0.33850956109061775
1,0.3,1.5,0.01,43,600,3033,47.390625,7,60,2,0.020970722466644463,0.0074652944325126515,0.33850956109061775
1,0.3,1.5,0.01,43,620,3031,47.359375,5,60,2,0.021019946136151782,0.007296599012060372,0.33850956109061775
1,0.3,1.5,0.01,43,640,3029,47.328125,4,60,2,0.02129144426004021,0.010118146373556522,0.371467096302892
1,0.3,1.5,0.01,43,660,3029,47.328125,4,60,3,0.021190555704453967,0.010087581145005102,0.371467096302892
1,0.3,1.5,0.01,43,680,3027,47.296875,2,60,2,0.02114011087392,0.0076829543986976796,0.371467096302892
1,0.3,1.5,0.01,43,700,3027,47.296875,2,60,2,0.021089666082649214,0.007666891157132805,0.371467096302892
1,0.3,1.5,0.01,43,720,3027,47.296875,2,60,2,0.02122597470111882,0.0076595138693092086,0.371467096302892
1,0.3,1.5,0.01,43,740,3025,47.265625,1,60,2,0.021231798473083312,0.007369955041609079,0.371467096302892
1,0.3,1.5,0.01,43,760,3023,47.234375,0,60,2,0.020942575623240315,0.003605196169003195,0.05325998503048383
1,0.3,1.5,0.01,43,780,3023,47.234375,0,60,2,0.021014952012353056,0.0036202291241181276,0.05325998503048383
1,0.3,1.5,0.01,43,800,3022,47.21875,0,60,2,0.020796407224785644,0.0035069331769519915,0.05325998503048383
1,0.3,1.5,0.01,43,820,3021,47.203125,0,60,2,0.020815043134671946,0.003423857369071765,0.05325998503048383
1,0.3,1.5,0.01,43,840,3020,47.1875,0,60,2,0.02084443104598089,0.0035805174536232692,0.04698927149683559
1,0.3,1.5,0.01,43,860,3020,47.1875,0,60,2,0.020733559879630267,0.0035126171712951864,0.04798204804040343
1,0.3,1.5,0.01,43,880,3020,47.1875,0,60,2,0.020670724530966005,0.00348943987069302,0.04798204804040343
1,0.3,1.5,0.01,43,900,3020,47.1875,0,60,2,0.020771963881306258,0.0034634047368062425,0.04798204804040343
1,0.3,1.5,0.01,43,920,3020,47.1875,0,60,2,0.020546888995327667,0.0033461096958033567,0.04798204804040343
1,0.3,1.5,0.01,43,940,3018,47.15625,0,60,2,0.020808596670735785,0.005073383307014903,0.12477680773751407
1,0.3,1.5,0.01,43,960,3018,47.15625,0,60,2,0.021000104702341194,0.005206655023995717,0.12477680773751407
1,0.3,1.5,0.01,43,980,3017,47.140625,0,60,2,0.02142620892717342,0.0053084589969475985,0.12477680773751407
1,0.3,1.5,0.01,43,1000,3015,47.109375,0,60,2,0.02131813169399451,0.006654650950119516,0.1666918938643704
1,0.3,1.5,0.01,43,1020,3012,47.0625,0,60,2,0.021248093341839056,0.005870986039698668,0.1666918938643704
1,0.3,1.5,0.01,43,1040,3011,47.046875,0,60,2,0.021252589547678682,0.0058313584015544885,0.1666918938643704
1,0.3,1.5,0.01,43,1060,3010,47.03125,0,60,2,0.021173057580107377,0.005532566398483892,0.1666918938643704
1,0.3,1.5,0.01,43,1080,3008,47.0,0,60,2,0.021111275644537728,0.004483185433441103,0.1338648752774823
1,0.3,1.5,0.01,43,1100,3008,47.0,0,60,2,0.020905984046896576,0.004384098829878498,0.1338648752774823
1,0.3,1.5,0.01,43,1120,3008,47.0,0,60,2,0.021301649272130425,0.012929360151935831,0.5503538245874399
1,0.3,1.5,0.01,43,1140,3008,47.0,0,60,2,0.02140854451375488,0.013049964222430573,0.5503538245874399
1,0.3,1.5,0.01,43,1160,3007,46.984375,0,60,2,0.021305993906447673,0.01048993966866285,0.5503538245874399
1,0.3,1.5,0.01,43,1180,3006,46.96875,0,60,2,0.02140397950983919,0.010471019088346436,0.5503538245874399
1,0.3,1.5,0.01,43,1200,3005,46.953125,0,60,2,0.021348495167850687,0.010413548268159753,0.5503538245874399
1,0.3,1.5,0.01,43,1220,3004,46.9375,0,60,2,0.02094695231415864,0.0038306844414906127,0.05788793505805002
1,0.3,1.5,0.01,43,1240,3004,46.9375,0,60,2,0.02103542518010094,0.003947807610924024,0.05788793505805002
1,0.3,1.5,0.01,43,1260,3004,46.9375,0,60,2,0.021127762643649038,0.003974851898062681,0.05788793505805002
1,0.3,1.5,0.01,43,1280,3004,46.9375,0,60,2,0.02126694308227766,0.00401925698175319,0.05788793505805002
1,0.3,1.5,0.01,43,1300,3002,46.90625,0,60,2,0.02119338173273518,0.0038928331584017943,0.05788793505805002
1,0.3,1.5,0.01,43,1320,3000,46.875,0,60,2,0.021124949867181022,0.003866464504255728,0.05788793505805002
1,0.3,1.5,0.01,43,1340,3000,46.875,0,60,2,0.021073330407201617,0.00401879217729775,0.06416504835858436
1,0.3,1.5,0.01,43,1360,2999,46.859375,0,60,2,0.020973279626644366,0.0039599721908050636,0.06416504835858436
1,0.3,1.5,0.01,43,1380,2997,46.828125,0,60,2,0.020833461234383586,0.003974646864011317,0.06862387865577631
1,0.3,1.5,0.01,43,1400,2997,46.828125,0,60,2,0.02084685455880655,0.003970710783326549,0.06862387865577631
1,0.3,1.5,0.01,43,1420,2997,46.828125,0,60,2,0.02079687266871083,0.003911180205267599,0.06862387865577631
1,0.3,1.5,0.01,43,1440,2994,46.78125,0,60,2,0.020993586894334986,0.004326379077799806,0.08597472171995744
1,0.3,1.5,0.01,43,1460,2991,46.734375,0,60,2,0.020978086912340165,0.003891705739243014,0.06025873665261039
1,0.3,1.5,0.01,43,1480,2991,46.734375,0,60,2,0.02108823783805096,0.0041613930912128665,0.06025873665261039
1,0.3,1.5,0.01,43,1500,2990,46.71875,0,60,2,0.020909273170923597,0.004004556743540409,0.06025873665261039
1,0.3,1.5,0.01,43,1520,2990,46.71875,0,60,2,0.020792495200539052,0.003963522192159858,0.06025873665261039
1,0.3,1.5,0.01,43,1540,2990,46.71875,0,60,2,0.02092066935771719,0.0038917380171508893,0.06025873665261039
1,0.3,1.5,0.01,43,1560,2989,46.703125,0,60,2,0.020913176691619913,0.004738748587123895,0.09714804943409601
1,0.3,1.5,0.01,43,1580,2988,46.6875,0,60,2,0.02108903005035085,0.004665075988500761,0.09714804943409601
1,0.3,1.5,0.01,43,1600,2986,46.65625,0,60,2,0.021165606678650424,0.0044580833193134176,0.09714804943409601
1,0.3,1.5,0.01,43,1620,2985,46.640625,0,60,2,0.02124544798909115,0.004242556300566896,0.09714804943409601
1,0.3,1.5,0.01,43,1640,2984,46.625,0,60,2,0.0211760199332645,0.003937202990443159,0.07705261498645004
1,0.3,1.5,0.01,43,1660,2984,46.625,0,60,2,0.02139614284324751,0.006099210365658721,0.22471188816067048
1,0.3,1.5,0.01,43,1680,2981,46.578125,0,60,2,0.021330211382508648,0.005934098018249427,0.22471188816067048
1,0.3,1.5,0.01,43,1700,2978,46.53125,0,60,2,0.021241043807209627,0.005858137284015321,0.20495165674683252
1,0.3,1.5,0.01,43,1720,2977,46.515625,0,60,2,0.021042970324647796,0.005839936982852145,0.20495165674683252
1,0.3,1.5,0.01,43,1740,2976,46.5,0,60,2,0.02098439834149543,0.004738136574521773,0.11134727478390258
1,0.3,1.5,0.01,43,1760,2976,46.5,0,60,2,0.021159595785880975,0.00480820768152776,0.11134727478390258
1,0.3,1.5,0.01,43,1780,2976,46.5,0,60,3,0.0211140899301102,0.0048589561203377565,0.11134727478390258
1,0.3,1.5,0.01,43,1800,2974,46.46875,0,60,3,0.021234992255717653,0.004757422924440952,0.11134727478390258
1,0.3,1.5,0.01,43,1820,2972,46.4375,0,60,2,0.021305787614185254,0.004236316723084479,0.10312260064760898
1,0.3,1.5,0.01,43,1840,2970,46.40625,0,60,2,0.02147829221303472,0.00963124031179173,0.45247547238497976
1,0.3,1.5,0.01,43,1860,2969,46.390625,0,60,2,0.021239622379625834,0.008829968258552466,0.45247547238497976
1,0.3,1.5,0.01,43,1880,2969,46.390625,0,60,2,0.02114105370627928,0.008876821574906104,0.45247547238497976
1,0.3,1.5,0.01,43,1900,2968,46.375,0,60,2,0.02115508423057317,0.00880403987989028,0.45247547238497976
1,0.3,1.5,0.01,43,1920,2967,46.359375,0,60,2,0.021185255074193644,0.008760083401109384,0.45247547238497976
1,0.3,1.5,0.01,43,1940,2966,46.34375,0,60,2,0.021328313738848942,0.018332327516988708,1.0
1,0.3,1.5,0.01,43,1960,2966,46.34375,0,60,2,0.02157869757762558,0.01839458474555262,1.0
1,0.3,1.5,0.01,43,1980,2966,46.34375,0,60,2,0.02176354067858393,0.018426726626749417,1.0
1,0.3,1.5,0.01,43,2000,2966,46.34375,0,60,2,0.021838656144214305,0.018399680025446338,1.0
2,0.3,1.5,0.02,44,0,4156,64.9375,52,79,2,0.015399422521655439,0.008400911223710896,0.06590532723548881
2,0.3,1.5,0.02,44,20,3217,50.265625,7,69,3,0.01682596470758795,0.010801878684636003,0.1729258692611415
2,0.3,1.5,0.02,44,40,2626,41.03125,6,63,2,0.019418338132816598,0.015738476591561672,0.17235461442987948
2,0.3,1.5,0.02,44,60,2276,35.5625,6,59,2,0.023082617913637804,0.022341913920184215,0.2976058148697913
2,0.3,1.5,0.02,44,80,1932,30.1875,5,55,3,0.027094517381110333,0.025069729049066524,0.2976058148697913
2,0.3,1.5,0.02,44,100,1711,26.734375,4,53,3,0.03099952271863063,0.029508527950620655,0.2976058148697913
2,0.3,1.5,0.02,44,120,1593,24.890625,3,52,3,0.03437625539471515,0.033799698635788335,0.3671204836704113
2,0.3,1.5,0.02,44,140,1383,21.609375,3,51,3,0.03888536050222274,0.03757109385378641,0.3671204836704113
2,0.3,1.5,0.02,44,160,1185,18.515625,1,51,3,0.04447857181336049,0.050092639326679005,1.0000000000000002
2,0.3,1.5,0.02,44,180,1152,18.0,1,51,3,0.050840993398354045,0.053866556543162025,0.9999999999999999
2,0.3,1.5,0.02,44,200,1036,16.1875,1,51,3,0.05579868897497683,0.05599548576898217,0.9999999999999999
2,0.3,1.5,0.02,44,220,938,14.65625,1,51,3,0.06166136691377537,0.06109716098393624,0.9999999999999999
2,0.3,1.5,0.02,44,240,877,13.703125,0,51,4,0.06619900453456429,0.061526416132955626,0.5513289151563847
2,0.3,1.5,0.02,44,260,802,12.53125,0,51,3,0.07379066704045747,0.07001877476115656,0.5513289151563847
2,0.3,1.5,0.02,44,280,709,11.078125,0,51,4,0.07545271342820828,0.07534635750975723,0.788187290849628
2,0.3,1.5,0.02,44,300,643,10.046875,0,51,4,0.07551771918431736,0.08100807543858078,1.0
2,0.3,1.5,0.02,44,320,606,9.46875,0,51,4,0.0825138514944009,0.08829836510459763,1.0
2,0.3,1.5,0.02,44,340,555,8.671875,0,41,4,0.08973610821866554,0.11619141619328403,1.0
2,0.3,1.5,0.02,44,360,550,8.59375,0,41,4,0.09826394600181092,0.13012990540647146,1.0000000000000002
2,0.3,1.5,0.02,44,380,527,8.234375,0,38,3,0.0993470260371657,0.14225589755767573,1.0000000000000002
2,0.3,1.5,0.02,44,400,525,8.203125,0,38,4,0.10778526527400359,0.15034606827101366,1.0000000000000002
2,0.3,1.5,0.02,44,420,518,8.09375,0,38,4,0.11686030826559865,0.16210867607252727,1.0000000000000002
2,0.3,1.5,0.02,44,440,517,8.078125,0,38,4,0.12688953846160475,0.17890875693678787,1.0000000000000002
2,0.3,1.5,0.02,44,460,515,8.046875,0,38,4,0.12686051577294943,0.18019730814689494,1.0000000000000002
2,0.3,1.5,0.02,44,480,503,7.859375,0,38,4,0.12427783942723736,0.17681187843663165,1.0000000000000002
2,0.3,1.5,0.02,44,500,495,7.734375,0,38,4,0.12482417336906383,0.1807181901355563,1.0000000000000002
2,0.3,1.5,0.02,44,520,472,7.375,0,34,4,0.12014145858960025,0.1810869587642381,1.0000000000000002
2,0.3,1.5,0.02,44,540,469,7.328125,0,33,4,0.11836975899256441,0.1836089844544123,1.0000000000000002
2,0.3,1.5,0.02,44,560,468,7.3125,0,33,4,0.12440115642292063,0.1906184338649033,1.0000000000000002
2,0.3,1.5,0.02,44,580,448,7.0,0,30,4,0.11194991467562225,0.17284051276988718,1.0000000000000002
