time,center_node,eff_dist_mean,eff_dist_90,graph_radius_90,proton_id,proton_score,electron_id,electron_score,photon_id,photon_score,graph_dist_pe
16.99999999999997,4,118.02533219446629,147.65864340732486,1.0,4,4.978470666230521,35,5.541420143592037,28,4.535799221066011,1
17.999999999999986,1,119.84523858040914,143.8995685594946,1.0,26,5.636996110515385,23,5.878802756710077,24,4.978285063359262,1
19.0,1,118.24414428821093,141.37764248373782,1.0,26,5.319072206628972,23,6.2091203543284195,24,5.510241357183625,1
20.000000000000014,1,120.36954809850516,145.8877946618769,1.0,26,4.678129943135694,23,6.268594122951401,24,5.364437605190949,1
21.00000000000003,113,118.853489086389,146.8097571441288,1.0,113,5.193595403829799,23,5.961623841621693,1,6.102182232324489,1
22.000000000000043,113,119.9078058672439,147.16084148516958,1.0,113,5.176057323906211,0,6.010610276192368,1,6.473568372103606,1
23.000000000000057,113,119.25492079475612,146.5816669196302,1.0,113,5.862642625240125,0,6.332162709844595,1,6.602270690342129,1
24.00000000000007,1,120.46739933294423,145.57235786964355,1.0,113,5.327327201481425,0,6.5489191674696094,1,6.768285396917051,1
25.000000000000085,24,122.1674020896533,145.42723890669765,1.0,24,5.542783565778546,0,6.747829521390477,1,6.066151496062769,1
26.0000000000001,1,123.26420872029077,146.67131926186104,1.0,1,3.9978546365032077,0,7.024504088649854,1,6.321270339589271,1
27.000000000000114,1,123.17399687543737,146.03254079473197,1.0,24,4.71121229288072,0,7.002758861924011,1,6.319071911070486,1
28.000000000000128,1,124.31436061469597,146.788805965223,1.0,1,3.942499887827438,0,6.537380050098819,1,6.438469066703452,1
29.000000000000142,61,124.49666989929925,149.62666101981287,1.0,61,5.424330202114548,0,5.511329072179356,1,5.424170644593557,1
30.000000000000156,87,125.52578618152975,152.84332910455214,1.0,102,4.838244652114101,123,4.7273195784277755,87,6.700131314659022,1
31.00000000000017,87,125.37331627533767,152.84332910455214,1.0,102,4.4661980599403055,109,5.352450433379795,87,6.852316969933291,1
32.000000000000185,102,126.15012706320353,147.86304832170833,1.0,102,5.232990526890261,109,5.580779284410121,87,6.29752874668875,1
33.0000000000002,102,125.58605747836347,145.75809990198314,1.0,102,5.718924347581769,109,5.697770987483544,87,5.198377383447352,1
34.00000000000021,102,126.27624157998615,147.86304832170833,1.0,102,5.170694803903912,109,5.548679063535506,112,4.60427079104633,1
35.00000000000023,72,127.08446417548733,151.11706723172645,1.0,72,4.009095641551469,109,4.945310380085823,112,5.308514937065575,1
36.00000000000024,72,127.2472370698125,151.11706723172645,1.0,102,3.5794707849688985,25,4.6488887618393795,112,5.445589109412448,1
37.000000000000256,72,126.27315649741483,146.3713128422787,1.0,72,4.430192644141803,25,4.5652460798508905,112,5.490546330581363,1
38.00000000000027,72,126.75611901087171,146.3713128422787,1.0,87,3.738870496673872,84,4.575802280442699,112,5.8891180812614525,1
39.000000000000284,72,126.70947637486474,144.46139412727783,1.0,87,3.899264916326328,84,4.583691419946119,112,6.1682286975705525,1
40.0000000000003,72,126.17339510716967,142.0146542920768,1.0,72,3.8695047604492503,113,4.907712305528522,72,7.094442687605129,1
41.00000000000031,112,125.82166016533199,134.5535267489714,1.0,87,4.263342331027669,113,4.989571178925766,112,6.518692642150437,1
42.00000000000033,112,125.99390693396698,135.01133208007323,1.0,112,3.558800147517097,84,4.983528100507115,112,6.683968145401446,1
43.00000000000034,112,126.04890351512773,134.48905109769572,1.0,112,4.136146128642475,113,4.951109161617105,112,6.838809526947272,1
44.000000000000355,87,126.17246756083006,138.13492783707196,1.0,87,5.17181383054412,127,5.315946051666513,112,6.061697918353409,1
45.00000000000037,102,127.1635078912851,136.69001772226818,1.0,102,5.652923058794715,127,5.235074339936428,32,6.257387782342211,1
46.000000000000384,8,126.94776506812731,134.25668283117193,1.0,102,4.238226970948301,127,4.407779243974819,32,5.950546630066009,1
47.0000000000004,126,126.57085785586789,132.67255269411652,1.0,4,3.6292272488106185,5,5.119878659741884,32,5.499084500318516,1
48.00000000000041,126,126.39943664912184,131.24363495145258,1.0,4,4.105724030338219,5,5.790862261488847,110,5.25650960195195,1
49.000000000000426,126,125.98359135886426,131.18918351113746,1.0,126,5.325813036237345,5,6.394066533251466,110,4.758507711712683,1
50.00000000000044,72,127.10736323691813,138.5730557860241,1.0,72,6.135230517850404,5,6.186704301283095,110,4.992422314686957,1
51.000000000000455,72,127.19273008938247,138.40091639465825,1.0,72,5.953504155979344,5,5.697482113996642,110,5.057442434448594,1
52.00000000000047,72,126.9049873623666,136.60867060862327,1.0,72,7.027868136464501,5,4.741722042786652,110,5.361888123789001,1
53.00000000000048,28,126.73624162485085,131.87424383394384,1.0,118,3.8866742726646852,113,5.391070027161822,93,5.089820689898328,1
54.0000000000005,118,126.45129623637617,128.75251191856657,1.0,118,4.007476086635073,113,5.85493991470803,79,4.963117778898782,1
55.00000000000051,118,126.61688718863681,129.03663461957518,1.0,118,3.245229361387648,113,5.798578519223549,93,4.899627239180156,1
56.000000000000526,87,126.52058810465071,130.39515413653254,1.0,87,3.9514614146230738,113,5.695807429365692,126,5.055790459723252,1
57.00000000000054,87,126.42782763047913,129.3916044454602,1.0,87,4.804765527153301,113,5.650665209837007,122,5.1594700909343665,1
58.000000000000554,8,127.03195686020302,130.085642354876,1.0,8,4.097751581034483,113,5.501336320372586,22,5.04874469495103,1
59.00000000000057,32,126.7433145679054,129.30897742691081,1.0,32,3.706963058064187,113,5.524491474507882,36,5.066481595072874,1
60.00000000000058,32,126.63911090106286,129.29179494393952,1.0,32,4.257017107832892,113,6.202368949372902,36,5.025376291153417,1
61.0000000000006,32,126.65644059318858,129.29179494393952,1.0,32,4.757318578626355,113,6.308318777059615,36,4.689122256962923,1
62.00000000000061,72,126.50555267971887,130.11288469928127,1.0,72,4.748135254256401,113,5.860040427504952,36,4.569485969836175,1
63.000000000000625,32,126.70829404572682,129.26165204278334,1.0,32,5.104010629061447,113,5.309367399054205,36,4.640709792614496,1
64.00000000000064,32,126.61371123898041,129.12477669743356,1.0,32,6.213237097570588,45,5.275768560109772,112,5.2336844768283175,1
65.00000000000058,72,126.66606556295339,129.94221133926547,1.0,85,4.497250773129405,8,6.654581595292978,70,4.696221467599939,1
66.00000000000053,72,126.57436629404498,129.91070981446526,1.0,72,5.726450052613327,8,6.120254172151662,70,4.670153056185633,1
67.00000000000047,72,126.6281838804975,129.91070981446526,1.0,72,6.260874375547831,8,7.643885011467078,78,4.803807172143548,1
68.00000000000041,85,126.65091307350201,128.02639961869312,1.0,85,5.30847093155073,8,8.004378119226336,61,4.791364331182894,1
69.00000000000036,85,126.66346319508874,128.02639961869312,1.0,85,6.5831385812587575,8,7.550225175997122,61,4.7830143799301155,1
70.0000000000003,7,126.86408000600953,127.31378807015625,1.0,24,3.589307367325771,8,5.544895251076747,70,4.9764481036476775,1
71.00000000000024,24,126.87171207074906,127.63649185989553,1.0,24,3.576025591648164,8,5.431615600774423,106,5.292094347699763,1
72.00000000000018,7,126.91755064031575,127.385702459059,1.0,77,3.1050559244533593,8,8.418681819197179,100,4.850054920803305,1
73.00000000000013,85,126.94499090356571,127.75478029900115,1.0,77,3.2065119977446406,8,8.50771943271918,95,5.062250629373388,1
74.00000000000007,72,126.91943739887687,127.60094296394357,1.0,8,3.804235078080997,89,5.335443555417042,95,5.299542452234735,1
75.00000000000001,57,126.8987605324137,127.38237989006024,1.0,22,3.1375689885658753,89,5.724296856733306,60,5.032131038101026,1
75.99999999999996,72,126.93102814570946,127.56720567520435,1.0,85,3.2303746708693097,89,5.468694626029504,60,4.9217511037817445,1
76.9999999999999,85,126.78045850808812,127.72919344113623,1.0,85,5.945669745831326,89,5.3095883610652255,35,4.791371823608648,1
77.99999999999984,24,126.86657968548842,127.41278518520299,1.0,24,4.166682625879413,8,5.644299772187409,97,4.750029178899463,1
78.99999999999979,65,126.89615677773827,127.26586064085049,1.0,105,3.6079330909581735,8,6.118172280678827,97,4.91925716935985,1
79.99999999999973,24,126.90215320323827,127.37767830684753,1.0,24,3.340179931619751,8,6.486415660289341,97,5.034963539890607,1
80.99999999999967,65,126.89015147928689,127.21543993014028,1.0,109,2.9914910624154625,8,6.912163118826202,97,5.0880102581414395,1
81.99999999999962,32,126.90563237440686,127.30617374855973,1.0,103,2.869752306948202,8,5.45953366819831,97,5.1177038011189815,1
82.99999999999956,32,126.89059024580204,127.30468807397492,1.0,103,3.2812673869023152,8,6.949571738250795,32,5.331776431854283,1
83.9999999999995,32,126.88004427067018,127.28895294427318,1.0,103,3.212351928795865,80,5.287200807568055,32,5.693113695118777,1
84.99999999999945,32,126.87642568384379,127.27400694241032,1.0,103,3.124168690406959,80,5.721988499618693,32,5.694090681209277,1
85.99999999999939,32,126.87640803767438,127.27400694241032,1.0,19,2.9985912288501138,80,5.911754907668586,32,5.644624047850976,1
86.99999999999933,32,126.88010990453921,127.25986837578775,1.0,19,2.933829181732963,80,6.178853493336061,32,5.56684375042547,1
87.99999999999928,32,126.92923275962332,127.25986837578775,1.0,85,3.923548142581613,80,6.077958668074129,32,5.47587895978675,1
88.99999999999922,36,126.96642140578695,127.05370641073877,1.0,47,3.473553734249057,116,5.358864186671024,97,5.2383709721155585,1
89.99999999999916,46,126.96153466502682,127.13734738569386,1.0,47,2.9688885433355923,116,6.15621922889224,90,4.941663546329158,1
90.9999999999991,85,126.93955567685036,127.21909619288482,1.0,85,3.817726319337705,116,7.268302218912164,7,4.782413475167694,1
91.99999999999905,80,126.8929174880877,127.67529319708414,1.0,80,5.632793228202751,116,7.830249708778344,80,5.237542228821361,1
92.99999999999899,85,126.93244374698013,127.20572485762197,1.0,85,3.553947333451238,116,7.614729766695158,80,5.315586340487744,1
93.99999999999893,80,126.94748460628766,127.67529319708414,1.0,5,3.218066457338855,116,7.182501700339073,80,6.066294479316984,1
94.99999999999888,80,126.93377090730439,127.47135946356381,1.0,85,3.068170132513567,116,6.743470562752095,80,6.651032253103854,1
95.99999999999882,85,126.95284707232969,127.18372813848734,1.0,111,2.949776911031175,116,6.905908067680374,85,5.484746052957359,1
96.99999999999876,85,126.9702280550483,127.1693495315359,1.0,4,3.379214290832773,116,6.66500100785419,85,5.288067013365697,1
97.9999999999987,19,126.98127487298208,127.03569614516442,1.0,111,2.8337849933943984,32,6.405242363521753,80,5.08272036951221,1
98.99999999999865,115,126.95248952172933,127.05947119769917,1.0,115,3.9427348710294345,32,7.099323718314256,115,5.9844802679135185,1
99.9999999999986,80,126.89042399996745,127.3947147403547,1.0,80,7.900428036411796,32,5.6071073414994075,80,8.384141140198757,1
100.99999999999854,80,126.84432296267188,127.29524213989374,1.0,80,8.824055827647989,32,5.462838018330457,80,8.26946437520009,1
101.99999999999848,57,126.97003391536617,127.06442876414698,1.0,111,3.524324392898827,32,6.095732589570134,102,5.045839086026688,1
102.99999999999842,57,126.97085553508315,127.06442876414698,1.0,111,3.6280723938077486,32,6.474238757966811,102,5.015402244929048,1
103.99999999999837,80,126.9721604837724,127.11814894052753,1.0,111,3.6919442662064634,32,6.447354861413514,80,5.019784571405561,1
104.99999999999831,80,126.97313645081452,127.09512801903152,1.0,107,3.75454411593181,48,6.1260048258418,80,5.594737818417964,1
105.99999999999825,80,126.93593448558957,127.11814894052753,1.0,32,6.9481086504286536,48,6.3533716416974695,80,8.646201328470656,1
106.9999999999982,80,126.95355925002886,127.14666499037682,1.0,80,5.630687248755094,48,5.733397529422168,80,8.12095294478246,1
107.99999999999814,80,126.95796651189481,127.15896744991164,1.0,80,5.502853614644053,48,5.08548792467866,80,7.979427516180099,1
108.99999999999808,80,126.95105897247959,127.07976764272838,1.0,80,6.91193693904736,116,5.400099273201834,80,8.64235648945161,1
109.99999999999802,80,126.96603958371392,127.10505820862234,1.0,80,6.111347371820678,116,5.269715008754429,80,7.980322051336154,1
110.99999999999797,80,126.96167192885038,127.09239535342095,1.0,80,6.774164402102942,56,4.832507830411549,80,7.905407302818622,1
111.99999999999791,80,126.96614839101366,127.09239535342095,1.0,80,6.006172704979822,56,4.848665004306924,80,7.048116733605749,1
112.99999999999785,80,126.97014284151805,127.10505820862234,1.0,80,5.8467107983250175,56,4.285589210033355,80,6.376426512231515,1
113.9999999999978,80,126.95543014712057,127.10505820862234,1.0,80,7.588542747509117,48,3.9644073202296806,80,6.835722982584981,1
114.99999999999774,80,126.95662939994914,127.10071958614392,1.0,80,7.982587749190803,84,4.217460251247487,80,7.023066817540023,1
115.99999999999768,80,126.97912604782486,127.0767812710425,1.0,80,5.412983101849984,121,4.725433178289567,80,6.292412073297644,1
116.99999999999763,80,126.98555377385857,127.06945260378303,1.0,57,5.420572604634368,121,5.594965568263875,80,6.10293804402072,1
117.99999999999757,57,126.98611497127192,127.02945075628148,1.0,57,5.13940483809052,121,5.817039194835044,80,5.962718165784061,1
118.99999999999751,80,126.96570781283083,127.05637733663232,1.0,80,8.920036458802825,121,5.688017579041087,80,8.518351009019893,1
119.99999999999746,80,126.96774598320557,127.05637733663232,1.0,80,8.65461203746598,121,5.738028551089661,80,8.500962631569749,1
120.9999999999974,80,126.96936643073788,127.06058144964182,1.0,80,8.430007256201371,121,5.7821123020119,80,8.734187938167189,1
121.99999999999734,80,126.96400329125379,127.05021975342514,1.0,80,8.785601799892872,121,5.711028365850082,80,8.986775701625353,1
122.99999999999729,80,126.96785426309656,127.05021975342514,1.0,80,8.735713411695833,121,5.536957967118583,80,8.920137393872835,1
123.99999999999723,80,126.97424251269697,127.06945260378303,1.0,80,8.856973123727506,121,5.504849779826466,80,9.09891720008008,1
124.99999999999717,80,126.97326302299,127.05021975342514,1.0,80,8.835167418400284,121,5.729473531312431,80,9.120314502155564,1
125.99999999999712,80,126.97827716608299,127.06299813503935,1.0,80,8.334364758542534,121,5.777234646483861,80,8.862812842347278,1
126.99999999999706,100,126.99218947908336,127.00846342518338,1.0,66,5.4795485736611305,121,5.519041017157507,100,7.127454606519796,1
127.999999999997,80,126.99092508580244,127.04459516301581,1.0,80,5.162908841983047,105,5.733738714663602,80,7.026506633261082,1
128.99999999999696,57,126.99573625456122,127.00954094191727,1.0,57,5.487979490927303,105,5.432485094253084,80,4.367015388302181,1
129.9999999999969,57,126.99638733337859,127.00954094191727,1.0,57,4.712126318056731,41,4.840649355248965,8,4.171552511151284,1
130.99999999999685,57,126.9976697165876,127.00954094191727,1.0,72,4.9392459520668,41,5.950604118857111,8,4.149391812749215,1
131.9999999999968,57,126.99744361461462,127.00915247629082,1.0,72,4.09633316272331,41,6.210267590657429,57,4.494762119144854,1
132.99999999999673,72,126.99797894078452,127.00712758462672,1.0,72,8.258816749080337,41,6.412061043353377,80,4.31119946661996,1
133.99999999999667,57,126.99862070113139,127.00786296169233,1.0,72,4.930402309671918,41,6.370392661439261,57,5.366155331984414,1
134.99999999999662,57,126.99868833450755,127.00754357582026,1.0,72,4.496226523510496,41,6.488256902871457,57,5.537882768876435,1
135.99999999999656,72,126.9989821160668,127.00728493080226,1.0,72,6.479867367624825,41,6.933660175123154,116,5.403440537733188,1
136.9999999999965,72,126.99896885685892,127.00712758462672,1.0,72,6.914017355896292,41,7.385114827055599,57,5.5468785320352785,1
137.99999999999645,57,126.99888947171641,127.00609462772807,1.0,72,6.387029766046683,41,7.35350245150649,57,6.103867296895535,1
138.9999999999964,72,126.99909167038606,127.00555555859826,1.0,72,6.259277012870959,41,6.940159463514328,116,5.168980448260057,1
139.99999999999633,72,126.99903771401053,127.00473107297411,1.0,72,6.262034667937974,41,6.5337024409070175,116,5.021404425517089,1
140.99999999999628,72,126.99879286568333,127.00383446657132,1.0,72,6.8211177697190335,32,5.99864643303169,51,4.742243788450624,1
141.99999999999622,8,126.99926055304057,127.00171298356818,1.0,122,3.559719437211385,32,5.9192366400270915,8,4.847900280000937,1
142.99999999999616,100,126.99905386215967,127.00367591218117,1.0,100,3.8039950398567814,32,5.798728808460107,100,5.624256314543832,1
143.9999999999961,100,126.99885764158077,127.0048124586242,1.0,100,6.953643118073741,32,5.56616245942379,100,7.374580761263321,1
144.99999999999605,57,126.99881012192579,127.00285361644941,1.0,57,9.072862014482974,99,5.0885536587334546,51,4.684595003132384,1
145.999999999996,14,126.99938739648591,127.0010759883011,1.0,14,8.581891455240376,7,4.889979017371976,51,5.191796573296571,1
146.99999999999594,14,126.99920169744689,127.00073815369318,1.0,14,9.4062940815526,7,5.659967840286925,51,5.268691676921365,1
147.99999999999588,14,126.99919664690323,127.00073815369318,1.0,14,9.733266855224002,7,5.573407280529664,86,4.636510977842349,1
148.99999999999582,14,126.99922781601761,127.00085203134232,1.0,14,10.007815260018647,7,4.988645322814044,27,4.724419582592812,1
149.99999999999577,8,126.99967636629373,127.00061042308789,1.0,84,3.3771432110208766,14,6.478438709683209,100,5.189964676158341,1
150.9999999999957,98,126.99978951384628,127.00057370648445,1.0,84,3.6614018069732337,14,6.2311361524723345,27,5.511626530849215,1
151.99999999999565,98,126.99979834098748,127.0005184198356,1.0,98,4.155191122864705,14,5.319856686743569,27,5.473010143339914,1
152.9999999999956,98,126.9997943498184,127.0004976993833,1.0,98,4.741293526228389,19,4.890765081890735,126,5.20771893344296,1
153.99999999999554,98,126.99980605181305,127.0004976993833,1.0,98,4.841719063680273,19,4.687572526679374,122,5.1126656124471355,1
154.99999999999548,98,126.99978393568698,127.00049091014834,1.0,98,5.300807833470561,7,4.315286983495609,92,5.1383079580630415,1
155.99999999999542,102,126.99978621926117,127.00098288633008,1.0,98,5.673095991395253,19,4.6126794536181785,102,5.5067900397330956,1
156.99999999999537,98,126.99979081515755,127.00043766408571,1.0,98,6.440341624861761,19,5.0768027399633,102,5.871074686000058,1
157.9999999999953,98,126.99981176108719,127.0004272901965,1.0,98,7.569578935159563,19,5.896590333543822,102,5.740066410036267,1
158.99999999999525,98,126.99978783711578,127.00039299457498,1.0,98,8.11784609276661,19,6.016489959138358,102,5.690194648156417,1
159.9999999999952,98,126.99976840680188,127.00035095856175,1.0,98,8.69200407765967,19,5.027265139861187,89,5.482422201493801,1
160.99999999999514,98,126.99977753394198,127.00036747179371,1.0,98,8.059994903263194,83,4.481630880405673,93,5.538280209406646,1
161.99999999999508,72,126.99989831121934,127.00035188089052,1.0,98,4.808160489850757,108,4.854669971301526,72,5.447698355586763,1
162.99999999999503,72,126.99990403075623,127.00035188089052,1.0,98,4.93145780304101,108,5.81118782579159,33,5.232758116474635,1
163.99999999999497,72,126.99985515954822,127.00023234395968,1.0,98,4.48819534838378,108,6.31186351121905,33,5.150262222450825,1
164.9999999999949,72,126.99985492360642,127.0002320819494,1.0,98,4.0564506209551565,108,6.347210997636855,33,5.134861295085737,1
165.99999999999486,72,126.99983027379245,127.0002136650106,1.0,72,4.502148889348591,108,6.385573636570113,33,5.1829639058461074,1
166.9999999999948,72,126.9997854833199,127.00020865890416,1.0,72,6.337498224453432,108,6.201531815844583,33,5.23682395872274,1
167.99999999999474,72,126.99980304168758,127.0002136650106,1.0,72,6.711249523196661,108,5.968601399061754,33,5.213004877880694,1
168.99999999999469,72,126.99985195354024,127.00020296809731,1.0,72,7.259324742654889,108,5.624895967267612,33,5.132150866952933,1
169.99999999999463,72,126.99985812805059,127.00020296809731,1.0,72,7.589676129066423,108,5.3740990222867735,33,4.763568222168957,1
170.99999999999457,33,126.99992557288054,127.00007730244499,1.0,108,3.7550533462976636,108,5.466311648526204,66,5.182739272782518,0
171.99999999999451,33,126.99992104429244,127.00005322304587,1.0,108,3.7218442941327554,108,5.180914238218817,66,5.236957394013445,0
172.99999999999446,102,126.99993254603991,127.00012020279104,1.0,127,3.8402427274992315,127,4.727239246177676,102,4.738128008600669,0
173.9999999999944,57,126.99988481270887,127.00022835506475,1.0,57,9.93154938893193,120,4.579977573905685,66,6.351967877724912,1
174.99999999999434,57,126.99987236470558,127.00019555965515,1.0,57,11.366952203392268,120,4.428350304356286,66,5.695171968896587,1
175.9999999999943,66,126.99992812985845,127.00008498118433,1.0,57,8.746794890202185,120,4.420061921126885,66,5.726792856377471,1
176.99999999999423,66,126.99993279694792,127.00008493517382,1.0,66,6.186720767825294,97,4.640805999637964,102,6.237565638570193,1
177.99999999999417,66,126.99993601979868,127.00008493517382,1.0,66,6.12841890693473,24,4.3571287149970175,102,5.740931461378296,1
178.99999999999412,66,126.99993333975462,127.00008250952364,1.0,66,6.55796278576521,24,5.005153624111092,63,5.337622654468526,1
179.99999999999406,66,126.99994696817522,127.00008250952364,1.0,66,5.8901297962945804,24,5.051054004298781,72,6.169297104724936,1
180.999999999994,66,126.99994618754867,127.00008250952364,1.0,66,6.142568099729751,24,4.731561927474542,72,6.822553353741407,1
181.99999999999395,66,126.99993888473368,127.0000800065961,1.0,66,6.911665723026564,74,4.304762704488391,72,7.244986044759125,1
182.9999999999939,66,126.99993943556277,127.00007755983064,1.0,66,7.43467782357614,24,3.548873975928889,72,7.342108404489225,1
183.99999999999383,66,126.99994246847834,127.00007755983064,1.0,66,7.490228484627555,23,4.046993932678345,72,6.814847237229683,1
184.99999999999378,72,126.99995916253359,127.00006868853545,1.0,102,3.076216125371074,23,4.543016852450576,72,6.411588581966465,1
185.99999999999372,72,126.99995084462378,127.00005414452247,1.0,72,4.207013193043439,23,4.41080081918457,72,6.989596099700014,1
186.99999999999366,72,126.9999602122935,127.00005414452247,1.0,102,2.9996789222943288,23,4.1755198238891635,110,5.6805451025810925,1
187.9999999999936,102,126.99995909436531,127.00008042065011,1.0,102,4.29164553295913,17,3.994444631808716,72,5.41166457249643,1
188.99999999999355,72,126.99993998655538,127.00002906433316,1.0,72,7.690352210280107,17,4.380117096943852,72,8.033311852243916,1
189.9999999999935,72,126.99994643480169,127.00004429883671,1.0,72,7.1534936502271265,17,4.59459437628783,72,7.881232074106185,1
190.99999999999343,72,126.99994717697237,127.00004263342284,1.0,72,7.752342019089091,17,4.793249822627341,72,8.125010673238041,1
191.99999999999338,72,126.99996177906053,127.00004263342284,1.0,72,6.805654386178098,17,4.878232846421561,72,7.3712519969704315,1
192.99999999999332,72,126.9999635903517,127.00004429883671,1.0,72,6.755383103653172,17,4.9158852867014815,72,7.039475453781938,1
193.99999999999326,72,126.9999572228125,127.00004263342284,1.0,72,8.117955690998091,17,5.061344588809426,72,7.230762830749336,1
194.9999999999932,72,126.99995870368804,127.00004263342284,1.0,72,8.173988734205203,17,4.892684699229459,72,6.52614163536723,1
195.99999999999315,72,126.99996051030888,127.00004263342284,1.0,72,8.63436242560852,30,4.911071458683717,72,6.032101546575708,1
196.9999999999931,72,126.99996739422053,127.00004263342284,1.0,72,8.067179584549695,17,4.885495646086466,115,5.079630030260086,1
197.99999999999304,72,126.99996944406155,127.00004263342284,1.0,72,7.83127571428445,14,5.103727714130658,115,5.072266591342576,1
198.99999999999298,72,126.99996958766087,127.00003083039046,1.0,72,6.963682391483332,14,5.5940860905588075,109,4.860266080068298,1
199.99999999999292,72,126.99997115891024,127.00003239514558,1.0,72,6.5162480015139135,14,5.75384967180346,109,5.273605632174624,1
200.99999999999287,72,126.99997252249395,127.00003239514558,1.0,72,5.882252500671774,14,5.038305116889863,109,5.648855203240006,1
201.9999999999928,72,126.99996684795715,127.00002299367597,1.0,72,8.134989201404013,7,4.422469046308642,72,6.092167532335499,1
202.99999999999275,72,126.99996849172513,127.00002906433316,1.0,72,7.206987388841875,110,4.850572519631637,72,6.826121210864171,1
203.9999999999927,72,126.99996788491454,127.00002299367597,1.0,72,7.668398181067148,110,5.8598467500728795,72,7.763018491159353,1
204.99999999999264,72,126.99997762447099,127.00002906433316,1.0,120,5.445180232306247,110,6.0407434571068075,115,6.225630877366289,1
205.99999999999258,72,126.99997652271028,127.00002078166789,1.0,120,5.532709086390894,110,5.531693980712747,72,6.496540450917935,1
206.99999999999253,72,126.99997600551507,127.00002078166789,1.0,72,5.501805268228152,127,5.136833302744115,72,6.2679142357822055,1
207.99999999999247,72,126.99997822683176,127.00002078166789,1.0,120,6.141419688521847,127,5.02150126802972,115,5.730283097911549,1
208.9999999999924,85,126.999977931635,126.99998851468686,1.0,85,6.125181478778882,41,5.300338446092194,10,5.4727717846718456,1
209.99999999999235,85,126.99997863124919,126.9999927681256,1.0,120,5.820652641566698,41,5.6350987644565045,115,5.934484095173136,1
210.9999999999923,85,126.99997913086546,126.9999927681256,1.0,120,5.788493718274425,41,5.7576629653522335,115,6.394299868724298,1
211.99999999999224,85,126.99997876192234,126.99999124047318,1.0,120,5.301365768305143,7,5.02030246738026,115,6.393748606831236,1
212.99999999999218,85,126.99997858831404,126.99998828935645,1.0,102,4.9983286681689565,7,5.822124413490774,115,6.195259738504159,1
213.99999999999213,85,126.99997844097115,126.99998818976358,1.0,85,4.877984046400545,7,6.212031747504956,115,6.18018790397473,1
214.99999999999207,85,126.99997777022872,126.99998798841695,1.0,85,5.905855882707584,7,6.230088026255716,115,6.036795123963472,1
215.999999999992,72,126.99997796710551,127.00002299367597,1.0,72,6.1881966722853665,119,6.253893331736011,115,5.4095311744947985,1
216.99999999999196,85,126.99997831708798,126.99998818765587,1.0,72,5.723240587271002,119,6.372534542009636,115,5.558452854912104,1
217.9999999999919,63,126.99998177133314,126.9999877229991,1.0,88,4.1074624440266945,119,6.389136277820273,14,5.112482825833554,1
218.99999999999184,63,126.99998186999188,126.99998850065904,1.0,88,4.609297280878797,119,6.866977862289412,14,5.090518733894552,1
219.9999999999918,115,126.99998169954974,126.99998752745833,1.0,88,4.6125205499964785,119,6.989173296239258,115,5.35387597374963,1
220.99999999999173,115,126.99998222890356,126.99999059201207,1.0,88,4.462207754473093,119,6.800400270363465,115,4.900311070365069,1
221.99999999999167,115,126.9999821951467,126.99998752745833,1.0,119,4.244238645985765,119,6.519895113786517,115,4.984672426463742,0
